subject,version,assignmentId,trial,practice,opt1_id,opt2_id,attributes,opt1_values,opt2_values,choice,orig_choice,rt,stamp,id
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,0,1,-1,-1,"Amount of traffic,Quality of kitchen,Size of yard,Noise pollution,Year building was built,Closeness to parks,Size of home,Reputation of closest school,Quality of heat/AC system","A Lot,Moderate,150 square feet,Very High,1950,15 min away,1400 square feet,Moderate,Good","Very Little,Very Good,300 square feet,Low,2009,30 min away,1600 square feet,Very Good,Bad",1,1,27729,2022-06-20 20:51:27,110399
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,1,1,-1,-1,"Noise pollution,Amount of traffic,Size of home,Year building was built,Reputation of closest school,Closeness to parks,Quality of kitchen,Size of yard,Quality of heat/AC system","High,Very Little,1400 square feet,2008,Very Bad,10 min away,Bad,300 square feet,Bad","Low,A Lot,1100 square feet,1971,Good,30 min away,Good,600 square feet,Good",1,1,15224,2022-06-20 20:51:43,110400
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,2,1,-1,-1,"Amount of traffic,Quality of kitchen,Noise pollution,Quality of heat/AC system,Closeness to parks,Reputation of closest school,Size of yard,Size of home,Year building was built","A Lot,Moderate,Very Low,Very Bad,20 min away,Good,450 square feet,1100 square feet,1974","A Little,Very Bad,Very High,Good,30 min away,Very Bad,200 square feet,1500 square feet,2020",0,0,8524,2022-06-20 20:51:52,110401
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,3,1,-1,-1,"Amount of traffic,Closeness to parks,Noise pollution,Quality of kitchen,Size of home,Reputation of closest school,Quality of heat/AC system,Size of yard,Year building was built","A Lot,25 min away,Low,Good,1300 square feet,Moderate,Moderate,150 square feet,2016","A Little,10 min away,Very High,Very Bad,1000 square feet,Very Bad,Very Good,350 square feet,1972",0,0,7725,2022-06-20 20:52:01,110402
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,4,1,-1,-1,"Reputation of closest school,Closeness to parks,Quality of kitchen,Size of home,Quality of heat/AC system,Size of yard,Noise pollution,Amount of traffic,Year building was built","Very Bad,10 min away,Good,900 square feet,Moderate,350 square feet,Very Low,Very Little,1995","Good,20 min away,Very Bad,600 square feet,Very Good,500 square feet,Very High,A Lot,1950",0,0,7575,2022-06-20 20:52:10,110403
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,5,1,-1,-1,"Year building was built,Quality of kitchen,Size of yard,Quality of heat/AC system,Noise pollution,Closeness to parks,Amount of traffic,Reputation of closest school,Size of home","2012,Bad,50 square feet,Very Bad,High,15 min away,Very Little,Bad,1300 square feet","1973,Good,400 square feet,Very Good,Very Low,25 min away,A Moderate Amount,Good,1100 square feet",1,1,7412,2022-06-20 20:52:18,110404
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,6,1,-1,-1,"Size of home,Amount of traffic,Noise pollution,Reputation of closest school,Size of yard,Year building was built,Closeness to parks,Quality of heat/AC system,Quality of kitchen","1800 square feet,Very Little,Very Low,Moderate,450 square feet,2005,20 min away,Moderate,Very Bad","1400 square feet,A Lot,Moderate,Very Good,150 square feet,1970,30 min away,Very Bad,Moderate",0,0,8316,2022-06-20 20:52:27,110405
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,7,1,-1,-1,"Closeness to parks,Quality of heat/AC system,Size of home,Size of yard,Amount of traffic,Reputation of closest school,Year building was built,Quality of kitchen,Noise pollution","15 min away,Moderate,1100 square feet,300 square feet,A Lot,Very Bad,2006,Very Bad,Moderate","25 min away,Very Good,1500 square feet,500 square feet,Very Little,Moderate,1955,Very Good,Very Low",1,1,14426,2022-06-20 20:52:43,110406
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,5a5bff49acc75b00017a6009,0,0,-1,-1,"Size of home,Closeness to parks,Amount of traffic,Noise pollution,Quality of heat/AC system,Quality of kitchen,Year building was built,Size of yard,Reputation of closest school","700 square feet,10 min away,A Moderate Amount,High,Moderate,Moderate,1960,300 square feet,Very Bad","1100 square feet,25 min away,Very Little,Low,Very Good,Very Good,2016,50 square feet,Moderate",1,1,30465,2022-06-20 20:52:48,110407
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,8,1,-1,-1,"Size of home,Quality of heat/AC system,Amount of traffic,Size of yard,Noise pollution,Quality of kitchen,Reputation of closest school,Year building was built,Closeness to parks","1200 square feet,Very Bad,A Little,100 square feet,Very Low,Moderate,Very Bad,1974,30 min away","700 square feet,Very Good,A Lot,350 square feet,High,Very Bad,Good,2013,10 min away",0,0,8212,2022-06-20 20:52:52,110408
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,9,1,-1,-1,"Closeness to parks,Quality of heat/AC system,Noise pollution,Size of home,Year building was built,Quality of kitchen,Size of yard,Amount of traffic,Reputation of closest school","20 min away,Moderate,High,1700 square feet,1993,Very Good,100 square feet,A Little,Very Good","30 min away,Very Good,Low,800 square feet,1953,Bad,250 square feet,A Lot,Moderate",1,1,7700,2022-06-20 20:53:01,110409
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,5a5bff49acc75b00017a6009,1,0,-1,-1,"Quality of kitchen,Size of home,Size of yard,Amount of traffic,Year building was built,Quality of heat/AC system,Noise pollution,Closeness to parks,Reputation of closest school","Very Good,1300 square feet,450 square feet,A Moderate Amount,1953,Very Bad,Very Low,25 min away,Good","Moderate,1600 square feet,0 square feet,Very Little,1987,Very Good,Very High,15 min away,Bad",1,1,30031,2022-06-20 20:53:18,110410
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,0,1,-1,-1,"Closeness to parks,Size of yard,Quality of kitchen,Amount of traffic,Size of home,Reputation of closest school,Quality of heat/AC system,Noise pollution,Year building was built","20 min away,100 square feet,Very Good,A Little,1700 square feet,Very Good,Moderate,High,1993","30 min away,250 square feet,Bad,A Lot,800 square feet,Moderate,Very Good,Low,1953",1,1,21283,2022-06-20 20:53:33,110411
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,5a5bff49acc75b00017a6009,2,0,-1,-1,"Noise pollution,Year building was built,Quality of heat/AC system,Quality of kitchen,Size of yard,Amount of traffic,Size of home,Closeness to parks,Reputation of closest school","High,2006,Very Good,Bad,450 square feet,Very Little,1400 square feet,25 min away,Very Bad","Low,1959,Bad,Good,150 square feet,A Moderate Amount,1100 square feet,15 min away,Good",0,0,22066,2022-06-20 20:53:41,110412
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,1,1,-1,-1,"Reputation of closest school,Quality of heat/AC system,Closeness to parks,Noise pollution,Size of home,Size of yard,Amount of traffic,Quality of kitchen,Year building was built","Good,Very Good,25 min away,Very Low,1100 square feet,400 square feet,A Moderate Amount,Good,1973","Bad,Very Bad,15 min away,High,1300 square feet,50 square feet,Very Little,Bad,2012",0,0,11285,2022-06-20 20:53:45,110413
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,0,0,-1,-1,"Size of yard,Quality of heat/AC system,Noise pollution,Amount of traffic,Closeness to parks,Year building was built,Reputation of closest school,Quality of kitchen,Size of home","350 square feet,Good,Very High,A Moderate Amount,30 min away,1957,Very Good,Very Good,1300 square feet","0 square feet,Very Bad,Low,Very Little,10 min away,1999,Moderate,Moderate,800 square feet",1,1,19687,2022-06-20 20:53:47,110414
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,1,0,-1,-1,"Quality of kitchen,Reputation of closest school,Size of yard,Amount of traffic,Closeness to parks,Size of home,Noise pollution,Quality of heat/AC system,Year building was built","Very Bad,Bad,200 square feet,Very Little,10 min away,1500 square feet,Moderate,Bad,1995","Moderate,Good,50 square feet,A Lot,25 min away,1700 square feet,Very High,Very Good,1958",0,0,10541,2022-06-20 20:53:59,110415
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,5a5bff49acc75b00017a6009,3,0,-1,-1,"Noise pollution,Amount of traffic,Size of yard,Quality of kitchen,Reputation of closest school,Quality of heat/AC system,Year building was built,Closeness to parks,Size of home","Very High,A Moderate Amount,350 square feet,Very Good,Very Good,Good,1957,30 min away,1300 square feet","Low,Very Little,0 square feet,Moderate,Moderate,Very Bad,1999,10 min away,800 square feet",1,1,17468,2022-06-20 20:54:00,110416
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,2,1,-1,-1,"Reputation of closest school,Quality of heat/AC system,Quality of kitchen,Year building was built,Amount of traffic,Size of yard,Noise pollution,Size of home,Closeness to parks","Moderate,Good,Moderate,1950,A Lot,150 square feet,Very High,1400 square feet,15 min away","Very Good,Bad,Very Good,2009,Very Little,300 square feet,Low,1600 square feet,30 min away",0,0,16392,2022-06-20 20:54:02,110417
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,2,0,-1,-1,"Noise pollution,Closeness to parks,Size of home,Quality of kitchen,Reputation of closest school,Size of yard,Amount of traffic,Quality of heat/AC system,Year building was built","Very High,25 min away,1400 square feet,Very Good,Moderate,450 square feet,Very Little,Bad,2014","Low,10 min away,1800 square feet,Moderate,Very Good,200 square feet,A Lot,Good,1989",1,1,12887,2022-06-20 20:54:13,110418
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,3,1,-1,-1,"Quality of kitchen,Size of home,Reputation of closest school,Closeness to parks,Quality of heat/AC system,Amount of traffic,Year building was built,Noise pollution,Size of yard","Very Bad,600 square feet,Good,20 min away,Very Good,A Lot,1950,Very High,500 square feet","Good,900 square feet,Very Bad,10 min away,Moderate,Very Little,1995,Very Low,350 square feet",1,1,10296,2022-06-20 20:54:13,110419
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,4,1,-1,-1,"Size of home,Size of yard,Quality of heat/AC system,Reputation of closest school,Year building was built,Noise pollution,Closeness to parks,Amount of traffic,Quality of kitchen","1800 square feet,450 square feet,Moderate,Moderate,2005,Very Low,20 min away,Very Little,Very Bad","1400 square feet,150 square feet,Very Bad,Very Good,1970,Moderate,30 min away,A Lot,Moderate",0,0,8672,2022-06-20 20:54:23,110420
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,3,0,-1,-1,"Year building was built,Reputation of closest school,Quality of heat/AC system,Quality of kitchen,Noise pollution,Size of home,Size of yard,Closeness to parks,Amount of traffic","2006,Very Good,Very Bad,Bad,Very Low,1100 square feet,350 square feet,20 min away,A Little","1968,Moderate,Very Good,Very Good,High,1600 square feet,500 square feet,10 min away,A Lot",0,0,9897,2022-06-20 20:54:24,110421
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,5,1,-1,-1,"Size of home,Reputation of closest school,Size of yard,Year building was built,Noise pollution,Quality of kitchen,Quality of heat/AC system,Amount of traffic,Closeness to parks","1300 square feet,Moderate,150 square feet,2016,Low,Good,Moderate,A Lot,25 min away","1000 square feet,Very Bad,350 square feet,1972,Very High,Very Bad,Very Good,A Little,10 min away",0,0,8121,2022-06-20 20:54:32,110422
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,4,0,-1,-1,"Quality of heat/AC system,Amount of traffic,Reputation of closest school,Year building was built,Size of home,Noise pollution,Size of yard,Quality of kitchen,Closeness to parks","Bad,A Lot,Bad,1953,1300 square feet,High,50 square feet,Moderate,25 min away","Very Good,A Little,Very Good,1984,900 square feet,Low,550 square feet,Very Bad,15 min away",1,1,9279,2022-06-20 20:54:34,110423
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,5,0,-1,-1,"Year building was built,Noise pollution,Amount of traffic,Quality of heat/AC system,Closeness to parks,Size of yard,Quality of kitchen,Size of home,Reputation of closest school","2016,Low,Very Little,Very Good,25 min away,50 square feet,Very Good,1100 square feet,Moderate","1960,High,A Moderate Amount,Moderate,10 min away,300 square feet,Moderate,700 square feet,Very Bad",0,0,7457,2022-06-20 20:54:42,110424
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,6,1,-1,-1,"Reputation of closest school,Quality of kitchen,Amount of traffic,Year building was built,Quality of heat/AC system,Noise pollution,Closeness to parks,Size of yard,Size of home","Very Bad,Very Bad,A Lot,2006,Moderate,Moderate,15 min away,300 square feet,1100 square feet","Moderate,Very Good,Very Little,1955,Very Good,Very Low,25 min away,500 square feet,1500 square feet",1,1,16218,2022-06-20 20:54:50,110425
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,6,0,-1,-1,"Year building was built,Reputation of closest school,Quality of kitchen,Noise pollution,Closeness to parks,Size of yard,Amount of traffic,Size of home,Quality of heat/AC system","1972,Good,Bad,High,30 min away,500 square feet,A Little,900 square feet,Very Good","1951,Very Bad,Good,Low,10 min away,300 square feet,A Lot,1200 square feet,Moderate",1,1,8048,2022-06-20 20:54:51,110426
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,7,0,-1,-1,"Closeness to parks,Amount of traffic,Quality of kitchen,Size of yard,Size of home,Reputation of closest school,Year building was built,Quality of heat/AC system,Noise pollution","15 min away,A Little,Moderate,100 square feet,1000 square feet,Very Bad,1954,Moderate,Low","30 min away,A Lot,Very Good,450 square feet,600 square feet,Very Good,2016,Very Good,High",0,0,8096,2022-06-20 20:55:01,110427
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,7,1,-1,-1,"Amount of traffic,Noise pollution,Quality of kitchen,Closeness to parks,Size of yard,Quality of heat/AC system,Size of home,Year building was built,Reputation of closest school","A Lot,Low,Good,30 min away,600 square feet,Good,1100 square feet,1971,Good","Very Little,High,Bad,10 min away,300 square feet,Bad,1400 square feet,2008,Very Bad",0,0,11922,2022-06-20 20:55:02,110428
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,8,0,-1,-1,"Noise pollution,Size of home,Amount of traffic,Year building was built,Quality of heat/AC system,Reputation of closest school,Quality of kitchen,Closeness to parks,Size of yard","Low,900 square feet,Very Little,2002,Very Bad,Very Good,Bad,30 min away,500 square feet","High,1700 square feet,A Moderate Amount,1961,Moderate,Very Bad,Good,20 min away,250 square feet",0,0,8481,2022-06-20 20:55:10,110429
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,5a5bff49acc75b00017a6009,4,0,-1,-1,"Size of home,Quality of kitchen,Reputation of closest school,Noise pollution,Year building was built,Quality of heat/AC system,Amount of traffic,Size of yard,Closeness to parks","1300 square feet,Very Bad,Very Bad,Low,2019,Bad,A Little,450 square feet,20 min away","900 square feet,Very Good,Good,High,1981,Good,A Lot,50 square feet,30 min away",1,1,71583,2022-06-20 20:55:13,110430
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,8,1,-1,-1,"Quality of heat/AC system,Noise pollution,Reputation of closest school,Quality of kitchen,Amount of traffic,Size of yard,Size of home,Closeness to parks,Year building was built","Very Bad,Very Low,Good,Moderate,A Lot,450 square feet,1100 square feet,20 min away,1974","Good,Very High,Very Bad,Very Bad,A Little,200 square feet,1500 square feet,30 min away,2020",1,1,11667,2022-06-20 20:55:15,110431
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,9,0,-1,-1,"Quality of heat/AC system,Year building was built,Reputation of closest school,Quality of kitchen,Noise pollution,Size of yard,Closeness to parks,Amount of traffic,Size of home","Bad,2013,Bad,Very Bad,Very High,200 square feet,10 min away,A Little,1500 square feet","Good,1984,Very Good,Moderate,Very Low,450 square feet,20 min away,A Lot,700 square feet",1,1,9324,2022-06-20 20:55:20,110432
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,9,1,-1,-1,"Quality of heat/AC system,Amount of traffic,Closeness to parks,Year building was built,Size of home,Reputation of closest school,Size of yard,Quality of kitchen,Noise pollution","Very Bad,A Little,30 min away,1974,1200 square feet,Very Bad,100 square feet,Moderate,Very Low","Very Good,A Lot,10 min away,2013,700 square feet,Good,350 square feet,Very Bad,High",1,1,12675,2022-06-20 20:55:29,110433
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,10,0,-1,-1,"Closeness to parks,Reputation of closest school,Noise pollution,Size of yard,Quality of kitchen,Size of home,Year building was built,Amount of traffic,Quality of heat/AC system","30 min away,Good,Moderate,0 square feet,Moderate,700 square feet,1954,Very Little,Very Good","10 min away,Bad,Very Low,350 square feet,Very Good,1300 square feet,1984,A Lot,Very Bad",1,1,9276,2022-06-20 20:55:31,110434
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,11,0,-1,-1,"Amount of traffic,Closeness to parks,Quality of kitchen,Size of home,Year building was built,Reputation of closest school,Noise pollution,Quality of heat/AC system,Size of yard","A Lot,25 min away,Very Bad,1000 square feet,1992,Bad,Very Low,Good,350 square feet","Very Little,10 min away,Very Good,1600 square feet,1956,Very Good,Very High,Bad,50 square feet",0,0,8212,2022-06-20 20:55:40,110435
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,5a5bff49acc75b00017a6009,5,0,-1,-1,"Reputation of closest school,Year building was built,Size of home,Closeness to parks,Amount of traffic,Quality of kitchen,Size of yard,Noise pollution,Quality of heat/AC system","Very Bad,2018,1300 square feet,30 min away,Very Little,Very Good,450 square feet,Low,Bad","Moderate,1951,1500 square feet,20 min away,A Moderate Amount,Very Bad,150 square feet,High,Very Good",0,0,35785,2022-06-20 20:55:49,110436
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,12,0,-1,-1,"Noise pollution,Year building was built,Size of yard,Reputation of closest school,Amount of traffic,Quality of kitchen,Closeness to parks,Quality of heat/AC system,Size of home","Low,1984,600 square feet,Very Bad,Very Little,Good,15 min away,Bad,1500 square feet","Very High,2007,350 square feet,Good,A Moderate Amount,Bad,30 min away,Very Good,1100 square feet",0,0,8365,2022-06-20 20:55:49,110437
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,13,0,-1,-1,"Size of yard,Amount of traffic,Quality of heat/AC system,Size of home,Reputation of closest school,Closeness to parks,Year building was built,Quality of kitchen,Noise pollution","600 square feet,A Lot,Good,800 square feet,Good,20 min away,1962,Good,Very High","250 square feet,A Little,Very Bad,1800 square feet,Bad,10 min away,2005,Very Bad,Very Low",1,1,9776,2022-06-20 20:56:00,110438
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,14,0,-1,-1,"Noise pollution,Size of yard,Reputation of closest school,Size of home,Amount of traffic,Quality of kitchen,Quality of heat/AC system,Closeness to parks,Year building was built","Very High,550 square feet,Bad,700 square feet,A Moderate Amount,Bad,Good,25 min away,1985","Very Low,200 square feet,Very Good,1200 square feet,Very Little,Good,Very Bad,15 min away,2012",1,1,9320,2022-06-20 20:56:10,110439
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,0,0,-1,-1,"Size of yard,Closeness to parks,Amount of traffic,Quality of kitchen,Year building was built,Reputation of closest school,Size of home,Quality of heat/AC system,Noise pollution","450 square feet,20 min away,A Moderate Amount,Moderate,2008,Good,1400 square feet,Good,Very High","100 square feet,10 min away,Very Little,Very Bad,1954,Bad,1000 square feet,Bad,Very Low",0,0,14711,2022-06-20 20:56:12,110440
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,1,0,-1,-1,"Size of yard,Size of home,Quality of kitchen,Amount of traffic,Closeness to parks,Reputation of closest school,Year building was built,Quality of heat/AC system,Noise pollution","600 square feet,1600 square feet,Very Good,A Lot,25 min away,Bad,2001,Bad,Very High","350 square feet,800 square feet,Very Bad,Very Little,15 min away,Good,1975,Good,Moderate",0,0,14462,2022-06-20 20:56:28,110441
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,15,0,-1,-1,"Size of home,Closeness to parks,Quality of heat/AC system,Amount of traffic,Year building was built,Size of yard,Noise pollution,Quality of kitchen,Reputation of closest school","1200 square feet,10 min away,Very Bad,A Little,1959,400 square feet,Very Low,Very Bad,Good","1700 square feet,20 min away,Moderate,A Lot,1987,0 square feet,Very High,Good,Bad",0,0,19104,2022-06-20 20:56:30,110442
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,2,0,-1,-1,"Year building was built,Reputation of closest school,Closeness to parks,Quality of heat/AC system,Noise pollution,Size of home,Quality of kitchen,Amount of traffic,Size of yard","1990,Very Bad,15 min away,Moderate,Very High,600 square feet,Moderate,A Lot,250 square feet","1969,Moderate,25 min away,Very Bad,Low,1400 square feet,Very Bad,A Little,50 square feet",0,0,11968,2022-06-20 20:56:40,110443
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,60fd6b02340bf3233276eba9,16,0,-1,-1,"Amount of traffic,Closeness to parks,Noise pollution,Quality of kitchen,Reputation of closest school,Size of home,Size of yard,Quality of heat/AC system,Year building was built","A Little,20 min away,High,Very Good,Bad,900 square feet,100 square feet,Very Bad,1950","A Lot,30 min away,Low,Moderate,Very Good,1300 square feet,400 square feet,Very Good,1971",1,1,13598,2022-06-20 20:56:45,110444
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,5fde9178341f425f8df0ac9d,3,0,-1,-1,"Quality of heat/AC system,Amount of traffic,Reputation of closest school,Size of home,Closeness to parks,Noise pollution,Size of yard,Quality of kitchen,Year building was built","Good,A Lot,Moderate,1200 square feet,10 min away,High,50 square feet,Very Bad,1965","Very Bad,Very Little,Very Good,900 square feet,25 min away,Low,300 square feet,Good,2001",0,0,9130,2022-06-20 20:56:51,110445
