subject,version,assignmentId,attribute,scale,min_diff,lb,ub,postfix,stamp,id
607ec28e6a0bde56a9d69ddc,ma_choice_v4_pilot2,607ec28e6a0bde56a9d69ddc,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:32:19,14879
607ec28e6a0bde56a9d69ddc,ma_choice_v4_pilot2,607ec28e6a0bde56a9d69ddc,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 11:32:19,14880
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:35:16,14881
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:35:16,14882
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:35:16,14883
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 11:35:16,14884
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 11:35:16,14885
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:35:16,14886
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:35:16,14887
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:35:16,14888
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Year building was built,"",20,1950,2020,"",2022-05-23 11:35:16,14889
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 11:35:16,14890
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Size of yard,"",150,0,600, square feet,2022-05-23 11:35:16,14891
5e34bbfdd87fbf4a5001b133,ma_choice_v4_pilot2,5e34bbfdd87fbf4a5001b133,Size of home,"",200,600,1800, square feet,2022-05-23 11:35:16,14892
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:38:11,14893
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:38:11,14894
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:38:11,14895
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 11:38:11,14896
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:38:11,14897
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:38:11,14898
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Size of yard,"",150,0,600, square feet,2022-05-23 11:38:11,14899
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:38:11,14900
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 11:38:11,14901
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Year building was built,"",20,1950,2020,"",2022-05-23 11:38:11,14902
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 11:38:11,14903
5ba4acc91fadfd0001af046d,ma_choice_v4_pilot2,5ba4acc91fadfd0001af046d,Size of home,"",200,600,1800, square feet,2022-05-23 11:38:11,14904
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:56:06,14905
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 11:56:06,14906
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:56:06,14907
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Year building was built,"",20,1950,2020,"",2022-05-23 11:56:06,14908
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:56:06,14909
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:56:06,14910
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 11:56:06,14911
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Size of home,"",200,600,1800, square feet,2022-05-23 11:56:06,14912
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 11:56:06,14913
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Size of yard,"",150,0,600, square feet,2022-05-23 11:56:06,14914
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:56:06,14915
5aeb9cdeaa05510001ff624e,ma_choice_v4_pilot2,5aeb9cdeaa05510001ff624e,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:56:06,14916
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:59:55,14917
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:59:55,14918
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 11:59:55,14919
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 11:59:55,14920
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 11:59:55,14921
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:59:55,14922
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Size of yard,"",150,0,600, square feet,2022-05-23 11:59:55,14923
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Year building was built,"",20,1950,2020,"",2022-05-23 11:59:55,14924
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:59:55,14925
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 11:59:55,14926
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 11:59:55,14927
5fb5611ae70d1603f68b026a,ma_choice_v4_pilot2,5fb5611ae70d1603f68b026a,Size of home,"",200,600,1800, square feet,2022-05-23 11:59:55,14928
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:01:19,14929
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Size of yard,"",150,0,600, square feet,2022-05-23 12:01:19,14930
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 12:01:19,14931
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:01:19,14932
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Size of home,"",200,600,1800, square feet,2022-05-23 12:01:19,14933
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:01:19,14934
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:01:19,14935
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:01:19,14936
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:01:19,14937
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:01:19,14938
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:01:19,14939
605733fb52820cc2a723fea3,ma_choice_v4_pilot2,605733fb52820cc2a723fea3,Year building was built,"",20,1950,2020,"",2022-05-23 12:01:19,14940
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:05:21,14941
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Year building was built,"",20,1950,2020,"",2022-05-23 12:05:21,14942
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:05:21,14943
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:05:21,14944
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:05:21,14945
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:05:21,14946
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:05:21,14947
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 12:05:21,14948
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Size of yard,"",150,0,600, square feet,2022-05-23 12:05:21,14949
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:05:21,14950
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:05:21,14951
5dcc27974b54778b69e62ec5,ma_choice_v4_pilot2,5dcc27974b54778b69e62ec5,Size of home,"",200,600,1800, square feet,2022-05-23 12:05:21,14952
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 12:10:01,14953
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:10:01,14954
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Size of yard,"",150,0,600, square feet,2022-05-23 12:10:01,14955
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:10:01,14956
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:10:01,14957
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:10:01,14958
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Year building was built,"",20,1950,2020,"",2022-05-23 12:10:01,14959
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:10:01,14960
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:10:01,14961
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:10:01,14962
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Size of home,"",200,600,1800, square feet,2022-05-23 12:10:01,14963
5e6fd38fe95be7071b5196bf,ma_choice_v4_pilot2,5e6fd38fe95be7071b5196bf,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:10:01,14964
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 12:18:17,14965
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:18:17,14966
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:18:17,14967
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Size of home,"",200,600,1800, square feet,2022-05-23 12:18:17,14968
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:18:17,14969
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:18:17,14970
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:18:17,14971
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:18:17,14972
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Size of yard,"",150,0,600, square feet,2022-05-23 12:18:17,14973
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:18:17,14974
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Year building was built,"",20,1950,2020,"",2022-05-23 12:18:17,14975
60ee922fcc2b54102d237822,ma_choice_v4_pilot2,60ee922fcc2b54102d237822,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:18:17,14976
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:19:00,14977
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Year building was built,"",20,1950,2020,"",2022-05-23 12:19:00,14978
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:19:00,14979
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:19:00,14980
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:19:00,14981
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:19:00,14982
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 12:19:00,14983
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:19:00,14984
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:19:00,14985
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:19:00,14986
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Size of yard,"",150,0,600, square feet,2022-05-23 12:19:00,14987
5f5797c54d47e72494ff5840,ma_choice_v4_pilot2,5f5797c54d47e72494ff5840,Size of home,"",200,600,1800, square feet,2022-05-23 12:19:00,14988
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:20:52,14989
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 12:20:52,14990
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:20:52,14991
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:20:52,14992
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:20:52,14993
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Year building was built,"",20,1950,2020,"",2022-05-23 12:20:52,14994
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Size of yard,"",150,0,600, square feet,2022-05-23 12:20:52,14995
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Size of home,"",200,600,1800, square feet,2022-05-23 12:20:52,14996
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:20:52,14997
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:20:52,14998
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:20:52,14999
5f371531d5b7e818ee0cf328,ma_choice_v4_pilot2,5f371531d5b7e818ee0cf328,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:20:52,15000
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:23:17,15001
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:23:17,15002
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-05-23 12:23:17,15003
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-05-23 12:23:17,15004
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:23:17,15005
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:23:17,15006
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Size of yard,"",150,0,600, square feet,2022-05-23 12:23:17,15007
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Year building was built,"",20,1950,2020,"",2022-05-23 12:23:17,15008
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-05-23 12:23:17,15009
5739549114f69e00067becd8,ma_choice_v4_pilot2,5739549114f69e00067becd8,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-05-23 12:23:17,15010
