subject,version,assignmentId,trial,attribute,rating,least_preferred,most_preferred,type,rt,rt2,full_or_lex,signed_weights,original_or_followup,stamp,id
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,2,awesome soundtrack,1,Bad,Moderate,direction,2774,,,,,2022-06-26 18:22:31,37167
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,2,awesome soundtrack,1,Moderate,Good,direction,1623,,,,,2022-06-26 18:22:33,37168
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,2,awesome soundtrack,1,Good,Very Good,direction,1460,,,,,2022-06-26 18:22:34,37169
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,3,good action,1,Very Bad,Very Good,direction,1466,,,,,2022-06-26 18:22:37,37170
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,3,good action,1,Very Bad,Bad,direction,2454,,,,,2022-06-26 18:22:39,37171
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,3,good action,1,Bad,Moderate,direction,1464,,,,,2022-06-26 18:22:41,37172
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,3,good action,1,Moderate,Good,direction,1892,,,,,2022-06-26 18:22:43,37173
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,3,good action,1,Good,Very Good,direction,1904,,,,,2022-06-26 18:22:44,37174
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,4,great acting,1,Very Bad,Very Good,direction,1522,,,,,2022-06-26 18:22:47,37175
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,4,great acting,1,Very Bad,Bad,direction,1324,,,,,2022-06-26 18:22:49,37176
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,4,great acting,1,Bad,Moderate,direction,2105,,,,,2022-06-26 18:22:51,37177
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,4,great acting,1,Moderate,Good,direction,1363,,,,,2022-06-26 18:22:52,37178
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,4,great acting,1,Good,Very Good,direction,1327,,,,,2022-06-26 18:22:54,37179
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,5,romantic,1,Very Bad,Very Good,direction,1209,,,,,2022-06-26 18:22:56,37180
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,5,romantic,1,Very Bad,Bad,direction,1219,,,,,2022-06-26 18:22:57,37181
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,5,romantic,1,Bad,Moderate,direction,1488,,,,,2022-06-26 18:22:58,37182
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,5,romantic,1,Moderate,Good,direction,2345,,,,,2022-06-26 18:23:01,37183
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,5,romantic,1,Good,Very Good,direction,3793,,,,,2022-06-26 18:23:05,37184
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,6,artistic,1,Very Bad,Very Good,direction,1357,,,,,2022-06-26 18:23:07,37185
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,6,artistic,1,Very Bad,Bad,direction,1857,,,,,2022-06-26 18:23:09,37186
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,6,artistic,1,Bad,Moderate,direction,1319,,,,,2022-06-26 18:23:10,37187
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,6,artistic,1,Moderate,Good,direction,1883,,,,,2022-06-26 18:23:12,37188
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,6,artistic,1,Good,Very Good,direction,1528,,,,,2022-06-26 18:23:13,37189
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,7,visual,1,Very Bad,Very Good,direction,1232,,,,,2022-06-26 18:23:16,37190
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,7,visual,1,Very Bad,Bad,direction,1423,,,,,2022-06-26 18:23:17,37191
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,7,visual,1,Bad,Moderate,direction,1239,,,,,2022-06-26 18:23:18,37192
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,7,visual,1,Moderate,Good,direction,1130,,,,,2022-06-26 18:23:20,37193
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,7,visual,1,Good,Very Good,direction,1143,,,,,2022-06-26 18:23:21,37194
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,8,funny,1,Very Bad,Very Good,direction,1281,,,,,2022-06-26 18:23:23,37195
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,8,funny,1,Very Bad,Bad,direction,1348,,,,,2022-06-26 18:23:24,37196
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,8,funny,1,Bad,Moderate,direction,1175,,,,,2022-06-26 18:23:25,37197
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,8,funny,1,Moderate,Good,direction,1095,,,,,2022-06-26 18:23:26,37198
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,61087340524af628c86bc38c,8,funny,1,Good,Very Good,direction,1223,,,,,2022-06-26 18:23:28,37199
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,Visuals,1,,,lex_att_rating,5816,,,,,2022-06-26 18:32:16,37200
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,1,funny,74,,,wad_att_rating,4003,,,,,2022-06-26 18:32:24,37201
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,6,dialogue,76,,,wad_att_rating,3165,,,,,2022-06-26 18:32:27,37202
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,2,romantic,49,,,wad_att_rating,18944,,,,,2022-06-26 18:32:46,37203
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,7,awesome soundtrack,48,,,wad_att_rating,6190,,,,,2022-06-26 18:32:52,37204
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,artistic,83,,,wad_att_rating,7517,,,,,2022-06-26 18:33:00,37205
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,3,visual,88,,,wad_att_rating,9548,,,,,2022-06-26 18:33:09,37206
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,8,good action,63,,,wad_att_rating,3928,,,,,2022-06-26 18:33:13,37207
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,4,great acting,67,,,wad_att_rating,6111,,,,,2022-06-26 18:33:19,37208
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,5,plot,77,,,wad_att_rating,4873,,,,,2022-06-26 18:33:24,37209
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,Creativity,1,,,ew_att_rating,9033,,,,,2022-06-26 18:33:42,37210
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,Acting,1,,,ew_att_rating,9033,,,,,2022-06-26 18:33:42,37211
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,Visuals,1,,,ew_att_rating,9033,,,,,2022-06-26 18:33:42,37212
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,Plot,1,,,ew_att_rating,9033,,,,,2022-06-26 18:33:42,37213
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,Humor,1,,,ew_att_rating,9033,,,,,2022-06-26 18:33:42,37214
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,Dialogue,1,,,lex_att_rating,4188,,,,,2022-06-26 18:35:53,37215
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,Romantic Scenes,1,,,ew_att_rating,11724,,,,,2022-06-26 18:36:10,37216
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,Humor,1,,,ew_att_rating,11724,,,,,2022-06-26 18:36:10,37217
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,Acting,1,,,ew_att_rating,11724,,,,,2022-06-26 18:36:10,37218
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,Plot,1,,,ew_att_rating,11724,,,,,2022-06-26 18:36:10,37219
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,Dialogue,1,,,ew_att_rating,11724,,,,,2022-06-26 18:36:10,37220
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,8,good action,12,,,wad_att_rating,5103,,,,,2022-06-26 18:36:18,37221
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,artistic,13,,,wad_att_rating,2848,,,,,2022-06-26 18:36:21,37222
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,5,plot,76,,,wad_att_rating,4683,,,,,2022-06-26 18:36:26,37223
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,2,romantic,52,,,wad_att_rating,2718,,,,,2022-06-26 18:36:29,37224
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,6,dialogue,95,,,wad_att_rating,4725,,,,,2022-06-26 18:36:33,37225
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,7,awesome soundtrack,12,,,wad_att_rating,3321,,,,,2022-06-26 18:36:37,37226
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,1,funny,37,,,wad_att_rating,4047,,,,,2022-06-26 18:36:41,37227
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,4,great acting,24,,,wad_att_rating,4146,,,,,2022-06-26 18:36:45,37228
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,8,good action,50,,,wad_att_rating,4961,,,,,2022-06-26 18:36:47,37229
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,3,visual,24,,,wad_att_rating,3858,,,,,2022-06-26 18:36:49,37230
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,6,dialogue,77,,,wad_att_rating,3624,,,,,2022-06-26 18:36:50,37231
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,4,great acting,100,,,wad_att_rating,3105,,,,,2022-06-26 18:36:53,37232
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,7,awesome soundtrack,72,,,wad_att_rating,2506,,,,,2022-06-26 18:36:56,37233
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,2,romantic,35,,,wad_att_rating,4080,,,,,2022-06-26 18:37:00,37234
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,5,plot,64,,,wad_att_rating,7328,,,,,2022-06-26 18:37:07,37235
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,3,visual,45,,,wad_att_rating,4584,,,,,2022-06-26 18:37:12,37236
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,1,funny,47,,,wad_att_rating,3050,,,,,2022-06-26 18:37:15,37237
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,0,artistic,87,,,wad_att_rating,3314,,,,,2022-06-26 18:37:18,37238
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,plot,1,Very Bad,Very Good,direction,4445,,,,,2022-06-26 18:37:29,37239
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,plot,1,Very Bad,Bad,direction,6473,,,,,2022-06-26 18:37:36,37240
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,0,Creativity,1,,,ew_att_rating,9974,,,,,2022-06-26 18:37:37,37241
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,0,Visuals,1,,,ew_att_rating,9974,,,,,2022-06-26 18:37:37,37242
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,62b44656961e0d774168ef36,0,Dialogue,1,,,ew_att_rating,9974,,,,,2022-06-26 18:37:37,37243
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,plot,1,Bad,Moderate,direction,4830,,,,,2022-06-26 18:37:41,37244
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,plot,1,Moderate,Good,direction,2546,,,,,2022-06-26 18:37:43,37245
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,0,plot,1,Good,Very Good,direction,5029,,,,,2022-06-26 18:37:48,37246
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,1,funny,1,Very Bad,Very Good,direction,1830,,,,,2022-06-26 18:37:51,37247
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,1,funny,1,Very Bad,Bad,direction,1774,,,,,2022-06-26 18:37:53,37248
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,1,funny,1,Bad,Moderate,direction,1442,,,,,2022-06-26 18:37:54,37249
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,1,funny,1,Moderate,Good,direction,2006,,,,,2022-06-26 18:37:56,37250
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,1,funny,1,Good,Very Good,direction,1775,,,,,2022-06-26 18:37:58,37251
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,2,awesome soundtrack,1,Very Bad,Very Good,direction,1584,,,,,2022-06-26 18:38:01,37252
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,2,awesome soundtrack,1,Very Bad,Bad,direction,1422,,,,,2022-06-26 18:38:02,37253
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,2,awesome soundtrack,1,Bad,Moderate,direction,1279,,,,,2022-06-26 18:38:03,37254
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,2,awesome soundtrack,1,Moderate,Good,direction,1385,,,,,2022-06-26 18:38:05,37255
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,2,awesome soundtrack,1,Good,Very Good,direction,3365,,,,,2022-06-26 18:38:08,37256
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,3,dialogue,1,Very Bad,Very Good,direction,1849,,,,,2022-06-26 18:38:11,37257
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,3,dialogue,1,Very Bad,Bad,direction,1345,,,,,2022-06-26 18:38:12,37258
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,3,dialogue,1,Bad,Moderate,direction,1251,,,,,2022-06-26 18:38:14,37259
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,visual,1,Very Bad,Very Good,direction,5837,,,,,2022-06-26 18:38:15,37260
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,3,dialogue,1,Moderate,Good,direction,1301,,,,,2022-06-26 18:38:15,37261
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,3,dialogue,1,Good,Very Good,direction,2079,,,,,2022-06-26 18:38:17,37262
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,visual,1,Very Bad,Bad,direction,3477,,,,,2022-06-26 18:38:18,37263
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,visual,1,Bad,Moderate,direction,2970,,,,,2022-06-26 18:38:21,37264
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,visual,1,Moderate,Good,direction,2648,,,,,2022-06-26 18:38:24,37265
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,4,artistic,1,Very Bad,Very Good,direction,7787,,,,,2022-06-26 18:38:26,37266
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,0,visual,1,Good,Very Good,direction,2150,,,,,2022-06-26 18:38:26,37267
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,4,artistic,1,Very Bad,Bad,direction,2241,,,,,2022-06-26 18:38:28,37268
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,4,artistic,1,Bad,Moderate,direction,1532,,,,,2022-06-26 18:38:30,37269
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,1,dialogue,1,Very Bad,Very Good,direction,2826,,,,,2022-06-26 18:38:30,37270
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,4,artistic,1,Moderate,Good,direction,1759,,,,,2022-06-26 18:38:31,37271
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,1,dialogue,1,Very Bad,Bad,direction,2397,,,,,2022-06-26 18:38:32,37272
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,4,artistic,1,Good,Very Good,direction,1551,,,,,2022-06-26 18:38:33,37273
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,1,dialogue,1,Bad,Moderate,direction,1829,,,,,2022-06-26 18:38:34,37274
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,1,dialogue,1,Moderate,Good,direction,1868,,,,,2022-06-26 18:38:36,37275
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,1,dialogue,1,Good,Very Good,direction,1742,,,,,2022-06-26 18:38:38,37276
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,5,good action,1,Very Bad,Very Good,direction,4552,,,,,2022-06-26 18:38:39,37277
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,5,good action,1,Very Bad,Bad,direction,1570,,,,,2022-06-26 18:38:40,37278
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,5,good action,1,Bad,Moderate,direction,1061,,,,,2022-06-26 18:38:41,37279
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,2,romantic,1,Very Bad,Very Good,direction,2877,,,,,2022-06-26 18:38:42,37280
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,5,good action,1,Moderate,Good,direction,1168,,,,,2022-06-26 18:38:42,37281
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,2,romantic,1,Very Bad,Bad,direction,1819,,,,,2022-06-26 18:38:43,37282
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,5,good action,1,Good,Very Good,direction,1181,,,,,2022-06-26 18:38:44,37283
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,2,romantic,1,Bad,Moderate,direction,1515,,,,,2022-06-26 18:38:45,37284
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,6,romantic,1,Very Bad,Very Good,direction,1794,,,,,2022-06-26 18:38:46,37285
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,2,romantic,1,Moderate,Good,direction,2208,,,,,2022-06-26 18:38:47,37286
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,6,romantic,1,Very Bad,Bad,direction,1186,,,,,2022-06-26 18:38:48,37287
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,6,romantic,1,Bad,Moderate,direction,1041,,,,,2022-06-26 18:38:49,37288
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,2,romantic,1,Good,Very Good,direction,1626,,,,,2022-06-26 18:38:49,37289
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,6,romantic,1,Moderate,Good,direction,2320,,,,,2022-06-26 18:38:51,37290
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,6,romantic,1,Good,Very Good,direction,1340,,,,,2022-06-26 18:38:52,37291
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,3,awesome soundtrack,1,Very Bad,Very Good,direction,2705,,,,,2022-06-26 18:38:53,37292
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,3,awesome soundtrack,1,Very Bad,Bad,direction,1768,,,,,2022-06-26 18:38:54,37293
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,7,great acting,1,Very Bad,Very Good,direction,1715,,,,,2022-06-26 18:38:55,37294
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,3,awesome soundtrack,1,Bad,Moderate,direction,1934,,,,,2022-06-26 18:38:56,37295
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,7,great acting,1,Very Bad,Bad,direction,1735,,,,,2022-06-26 18:38:57,37296
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,628280cc9a101abd75335445,3,awesome soundtrack,1,Moderate,Good,direction,2203,,,,,2022-06-26 18:38:58,37297
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,6202985fef1cb18a1337c29c,7,great acting,1,Bad,Moderate,direction,2170,,,,,2022-06-26 18:38:59,37298
