subject,version,assignmentId,attribute,scale,min_diff,lb,ub,postfix,stamp,id
616ef9447d637785780d7343,ma_choice_v4_real1,616ef9447d637785780d7343,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 18:04:13,20216
616ef9447d637785780d7343,ma_choice_v4_real1,616ef9447d637785780d7343,Size of home,"",200,600,1800, square feet,2022-06-16 18:04:13,20217
60fd0c0177cf82998b783603,ma_choice_v4_real1,60fd0c0177cf82998b783603,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 18:31:36,20218
60fd0c0177cf82998b783603,ma_choice_v4_real1,60fd0c0177cf82998b783603,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 18:31:36,20219
60fd0c0177cf82998b783603,ma_choice_v4_real1,60fd0c0177cf82998b783603,Size of yard,"",150,0,600, square feet,2022-06-16 18:31:36,20220
60fd0c0177cf82998b783603,ma_choice_v4_real1,60fd0c0177cf82998b783603,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 18:31:36,20221
60fd0c0177cf82998b783603,ma_choice_v4_real1,60fd0c0177cf82998b783603,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 18:31:36,20222
60fd0c0177cf82998b783603,ma_choice_v4_real1,60fd0c0177cf82998b783603,Year building was built,"",20,1950,2020,"",2022-06-16 18:31:36,20223
60fd0c0177cf82998b783603,ma_choice_v4_real1,60fd0c0177cf82998b783603,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 18:31:36,20224
60fd0c0177cf82998b783603,ma_choice_v4_real1,60fd0c0177cf82998b783603,Size of home,"",200,600,1800, square feet,2022-06-16 18:31:36,20225
60fd0c0177cf82998b783603,ma_choice_v4_real1,60fd0c0177cf82998b783603,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 18:31:36,20226
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 18:39:26,20236
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 18:39:26,20237
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 18:39:26,20238
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Size of home,"",200,600,1800, square feet,2022-06-16 18:39:26,20239
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 18:39:26,20240
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 18:39:26,20241
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Size of yard,"",150,0,600, square feet,2022-06-16 18:39:26,20242
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 18:39:26,20243
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Year building was built,"",20,1950,2020,"",2022-06-16 18:39:26,20244
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 18:52:38,20245
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Size of home,"",200,600,1800, square feet,2022-06-16 18:52:38,20246
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 18:52:38,20247
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 18:52:38,20248
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 18:52:38,20249
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 18:52:38,20250
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 18:52:38,20251
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Year building was built,"",20,1950,2020,"",2022-06-16 18:52:38,20252
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Size of yard,"",150,0,600, square feet,2022-06-16 18:52:38,20253
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:00:45,20254
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:00:45,20255
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:00:45,20256
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Size of yard,"",150,0,600, square feet,2022-06-16 19:00:45,20257
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Year building was built,"",20,1950,2020,"",2022-06-16 19:00:45,20258
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Size of home,"",200,600,1800, square feet,2022-06-16 19:00:45,20259
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:00:45,20260
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:00:45,20261
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:00:45,20262
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Year building was built,"",20,1950,2020,"",2022-06-16 19:05:37,20263
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Size of yard,"",150,0,600, square feet,2022-06-16 19:05:37,20264
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:05:37,20265
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:05:37,20266
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:05:37,20267
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Size of home,"",200,600,1800, square feet,2022-06-16 19:05:37,20268
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:05:37,20269
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:05:37,20270
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:05:37,20271
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Size of yard,"",150,0,600, square feet,2022-06-16 19:05:40,20272
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:05:40,20273
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:05:40,20274
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:05:40,20275
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:05:40,20276
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Year building was built,"",20,1950,2020,"",2022-06-16 19:05:40,20277
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:05:40,20278
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Size of home,"",200,600,1800, square feet,2022-06-16 19:05:40,20279
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:05:40,20280
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:06:11,20281
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Size of home,"",200,600,1800, square feet,2022-06-16 19:06:11,20282
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Year building was built,"",20,1950,2020,"",2022-06-16 19:06:11,20283
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Size of yard,"",150,0,600, square feet,2022-06-16 19:06:11,20284
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:06:11,20285
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:06:11,20286
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:06:11,20287
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:06:11,20288
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:06:11,20289
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:16:46,20290
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:16:46,20291
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:16:46,20292
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:16:46,20293
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:16:46,20294
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Size of home,"",200,600,1800, square feet,2022-06-16 19:16:46,20295
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:16:46,20296
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Size of yard,"",150,0,600, square feet,2022-06-16 19:16:46,20297
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Year building was built,"",20,1950,2020,"",2022-06-16 19:16:46,20298
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:27:28,20299
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:27:28,20300
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:27:28,20301
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Size of home,"",200,600,1800, square feet,2022-06-16 19:27:28,20302
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Size of yard,"",150,0,600, square feet,2022-06-16 19:27:28,20303
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:27:28,20304
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:27:28,20305
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Year building was built,"",20,1950,2020,"",2022-06-16 19:27:28,20306
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:27:28,20307
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:30:33,20308
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Year building was built,"",20,1950,2020,"",2022-06-16 19:30:33,20309
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:30:33,20310
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:30:33,20311
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Size of home,"",200,600,1800, square feet,2022-06-16 19:30:33,20312
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Size of yard,"",150,0,600, square feet,2022-06-16 19:30:33,20313
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:30:33,20314
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:30:33,20315
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:30:33,20316
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Year building was built,"",20,1950,2020,"",2022-06-16 19:31:34,20317
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:31:34,20318
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:31:34,20319
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:31:34,20320
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:31:34,20321
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Size of yard,"",150,0,600, square feet,2022-06-16 19:31:34,20322
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:31:34,20323
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:31:34,20324
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Size of home,"",200,600,1800, square feet,2022-06-16 19:31:34,20325
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:38:16,20326
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:38:16,20327
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:38:16,20328
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Year building was built,"",20,1950,2020,"",2022-06-16 19:38:16,20329
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:38:16,20330
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Size of home,"",200,600,1800, square feet,2022-06-16 19:38:16,20331
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:38:16,20332
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:38:16,20333
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Size of yard,"",150,0,600, square feet,2022-06-16 19:38:16,20334
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-16 19:39:43,20335
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Size of home,"",200,600,1800, square feet,2022-06-16 19:39:43,20336
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:39:43,20337
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:39:43,20338
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:39:43,20339
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:39:43,20340
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:39:43,20341
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Size of yard,"",150,0,600, square feet,2022-06-16 19:39:43,20342
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Year building was built,"",20,1950,2020,"",2022-06-16 19:39:43,20343
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-06-16 19:44:17,20344
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-06-16 19:44:17,20345
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Size of home,"",200,600,1800, square feet,2022-06-16 19:44:17,20346
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:44:17,20347
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-16 19:44:17,20348
