subject,version,assignmentId,trial,practice,opt1_id,opt2_id,attributes,opt1_values,opt2_values,choice,rt,stamp,id
5dd6861c070fdc6179d8003e,ma_choice_v3_pilot3,5dd6861c070fdc6179d8003e,3,0,-1,-1,"Amount of traffic,Proximity to public transportation,Year building was built,Proximity to parks,Proximity to cafes/restaurants,Size of yard,Amount of crime in neighborhood,Reputation of closest school,Amount of natural light,Quality of heat/AC system,Noise pollution,Size of home","A Lot,20 min away,1957,15 min away,15 min away,Large,Moderate,Moderate,A Moderate Amount,Very Good,Low,600 square feet","A Moderate Amount,5 min away,2009,25 min away,25 min away,Medium,Low,Bad,Very Little,Good,Very Low,1200 square feet",1,35991,2022-01-25 23:37:51,10005
5c112b5d8124060001bfa35f,ma_choice_v3_pilot3,5c112b5d8124060001bfa35f,3,0,-1,-1,"Size of yard,Noise pollution,Proximity to cafes/restaurants,Year building was built,Reputation of closest school,Proximity to public transportation,Amount of crime in neighborhood,Proximity to parks,Amount of natural light,Size of home,Amount of traffic,Quality of heat/AC system","Very Large,High,15 min away,1966,Good,15 min away,High,15 min away,A Moderate Amount,700 square feet,A Moderate Amount,Very Bad","Medium,Very Low,5 min away,2014,Very Bad,10 min away,Moderate,10 min away,A Lot,1700 square feet,Very Little,Moderate",1,9079,2022-01-25 23:37:55,10006
5dd6861c070fdc6179d8003e,ma_choice_v3_pilot3,5dd6861c070fdc6179d8003e,4,0,-1,-1,"Proximity to parks,Size of home,Year building was built,Size of yard,Reputation of closest school,Amount of natural light,Noise pollution,Proximity to cafes/restaurants,Amount of crime in neighborhood,Proximity to public transportation,Amount of traffic,Quality of heat/AC system","5 min away,1500 square feet,1967,Large,Very Good,A Little,Very Low,20 min away,Very Low,15 min away,A Moderate Amount,Very Good","25 min away,600 square feet,1988,Very Large,Bad,A Lot,Low,15 min away,Moderate,10 min away,A Lot,Moderate",0,8066,2022-01-25 23:38:01,10007
5c112b5d8124060001bfa35f,ma_choice_v3_pilot3,5c112b5d8124060001bfa35f,4,0,-1,-1,"Proximity to cafes/restaurants,Proximity to parks,Amount of crime in neighborhood,Year building was built,Size of yard,Reputation of closest school,Noise pollution,Amount of traffic,Size of home,Amount of natural light,Quality of heat/AC system,Proximity to public transportation","10 min away,15 min away,Very High,1981,Large,Good,Moderate,A Lot,1100 square feet,Very Little,Very Bad,20 min away","15 min away,5 min away,Low,1956,None,Very Good,Very High,A Little,1400 square feet,A Little,Very Good,15 min away",1,8588,2022-01-25 23:38:05,10008
5c112b5d8124060001bfa35f,ma_choice_v3_pilot3,5c112b5d8124060001bfa35f,5,0,-1,-1,"Year building was built,Amount of traffic,Noise pollution,Quality of heat/AC system,Proximity to public transportation,Reputation of closest school,Size of yard,Amount of natural light,Size of home,Proximity to parks,Amount of crime in neighborhood,Proximity to cafes/restaurants","2000,Very Little,Low,Very Bad,5 min away,Good,Very Large,Very Little,1200 square feet,15 min away,High,10 min away","1960,A Lot,Very High,Good,25 min away,Very Good,Large,A Lot,700 square feet,10 min away,Very Low,5 min away",1,7715,2022-01-25 23:38:14,10009
5dd6861c070fdc6179d8003e,ma_choice_v3_pilot3,5dd6861c070fdc6179d8003e,5,0,-1,-1,"Size of home,Amount of crime in neighborhood,Quality of heat/AC system,Amount of traffic,Reputation of closest school,Size of yard,Proximity to cafes/restaurants,Proximity to parks,Noise pollution,Proximity to public transportation,Year building was built,Amount of natural light","800 square feet,High,Very Good,Very Little,Good,Very Large,15 min away,5 min away,High,20 min away,1973,A Lot","1600 square feet,Low,Good,A Moderate Amount,Very Good,Large,5 min away,20 min away,Very Low,10 min away,2008,A Moderate Amount",1,12493,2022-01-25 23:38:14,10010
5dd73f496ca7e76e32b1aa16,ma_choice_v3_pilot3,5dd73f496ca7e76e32b1aa16,0,1,-1,-1,"Reputation of closest school,Noise pollution,Quality of heat/AC system,Amount of crime in neighborhood,Proximity to parks,Proximity to public transportation,Year building was built,Amount of natural light,Amount of traffic,Proximity to cafes/restaurants,Size of yard,Size of home","Good,High,Moderate,Low,25 min away,10 min away,2001,Very Little,Very Little,5 min away,Large,1200 square feet","Very Good,Very High,Bad,Very Low,20 min away,15 min away,1985,A Moderate Amount,A Moderate Amount,10 min away,Small,1600 square feet",0,26601,2022-01-25 23:38:20,10011
5c112b5d8124060001bfa35f,ma_choice_v3_pilot3,5c112b5d8124060001bfa35f,6,0,-1,-1,"Proximity to public transportation,Amount of natural light,Noise pollution,Reputation of closest school,Amount of traffic,Proximity to parks,Amount of crime in neighborhood,Size of home,Quality of heat/AC system,Year building was built,Proximity to cafes/restaurants,Size of yard","10 min away,A Moderate Amount,Moderate,Bad,Very Little,10 min away,High,800 square feet,Moderate,2006,5 min away,Large","20 min away,A Little,High,Good,A Little,20 min away,Very High,1800 square feet,Bad,1973,20 min away,Very Large",0,7648,2022-01-25 23:38:22,10012
5c112b5d8124060001bfa35f,ma_choice_v3_pilot3,5c112b5d8124060001bfa35f,7,0,-1,-1,"Size of yard,Amount of traffic,Amount of crime in neighborhood,Size of home,Proximity to parks,Proximity to cafes/restaurants,Proximity to public transportation,Reputation of closest school,Noise pollution,Year building was built,Quality of heat/AC system,Amount of natural light","Small,A Moderate Amount,Moderate,900 square feet,15 min away,25 min away,20 min away,Very Bad,Moderate,2006,Bad,Very Little","Medium,Very Little,Very Low,1200 square feet,5 min away,20 min away,15 min away,Bad,Very Low,1994,Good,A Lot",1,8377,2022-01-25 23:38:32,10013
5dd6861c070fdc6179d8003e,ma_choice_v3_pilot3,5dd6861c070fdc6179d8003e,6,0,-1,-1,"Proximity to cafes/restaurants,Quality of heat/AC system,Noise pollution,Year building was built,Proximity to public transportation,Amount of crime in neighborhood,Size of home,Reputation of closest school,Proximity to parks,Size of yard,Amount of traffic,Amount of natural light","10 min away,Very Good,Low,1981,5 min away,High,1300 square feet,Moderate,10 min away,None,A Moderate Amount,A Moderate Amount","5 min away,Good,High,2013,25 min away,Very High,800 square feet,Very Bad,25 min away,Very Large,Very Little,Very Little",0,14134,2022-01-25 23:38:33,10014
5dd73f496ca7e76e32b1aa16,ma_choice_v3_pilot3,5dd73f496ca7e76e32b1aa16,1,1,-1,-1,"Proximity to public transportation,Proximity to parks,Noise pollution,Amount of crime in neighborhood,Quality of heat/AC system,Year building was built,Amount of traffic,Size of home,Reputation of closest school,Proximity to cafes/restaurants,Size of yard,Amount of natural light","10 min away,25 min away,Low,Very Low,Bad,1950,A Little,800 square feet,Bad,25 min away,Medium,Very Little","15 min away,20 min away,Very High,Moderate,Good,2012,A Lot,1600 square feet,Good,10 min away,Large,A Lot",1,20578,2022-01-25 23:38:42,10015
5c112b5d8124060001bfa35f,ma_choice_v3_pilot3,5c112b5d8124060001bfa35f,8,0,-1,-1,"Size of home,Amount of natural light,Proximity to public transportation,Proximity to cafes/restaurants,Year building was built,Size of yard,Amount of crime in neighborhood,Quality of heat/AC system,Proximity to parks,Reputation of closest school,Noise pollution,Amount of traffic","800 square feet,A Little,20 min away,15 min away,2011,Medium,Moderate,Good,5 min away,Good,High,A Little","1100 square feet,Very Little,10 min away,25 min away,1963,Large,Low,Very Bad,10 min away,Bad,Moderate,Very Little",0,10385,2022-01-25 23:38:43,10016
5dd6861c070fdc6179d8003e,ma_choice_v3_pilot3,5dd6861c070fdc6179d8003e,7,0,-1,-1,"Amount of traffic,Proximity to cafes/restaurants,Amount of crime in neighborhood,Proximity to parks,Amount of natural light,Proximity to public transportation,Reputation of closest school,Year building was built,Quality of heat/AC system,Size of yard,Size of home,Noise pollution","A Moderate Amount,5 min away,Very High,15 min away,Very Little,15 min away,Very Bad,2012,Moderate,Small,900 square feet,Low","Very Little,15 min away,High,25 min away,A Little,20 min away,Good,1982,Very Good,Very Large,800 square feet,High",1,17421,2022-01-25 23:38:48,10017
5c112b5d8124060001bfa35f,ma_choice_v3_pilot3,5c112b5d8124060001bfa35f,9,0,-1,-1,"Noise pollution,Proximity to public transportation,Quality of heat/AC system,Amount of crime in neighborhood,Size of yard,Proximity to parks,Reputation of closest school,Size of home,Proximity to cafes/restaurants,Year building was built,Amount of natural light,Amount of traffic","Very High,25 min away,Very Good,Moderate,Small,15 min away,Very Good,1000 square feet,10 min away,2018,A Lot,A Lot","Low,5 min away,Good,Low,Medium,20 min away,Moderate,1700 square feet,15 min away,2006,A Moderate Amount,Very Little",1,10585,2022-01-25 23:38:55,10018
5dd6861c070fdc6179d8003e,ma_choice_v3_pilot3,5dd6861c070fdc6179d8003e,8,0,-1,-1,"Amount of traffic,Size of yard,Amount of crime in neighborhood,Proximity to cafes/restaurants,Size of home,Noise pollution,Proximity to public transportation,Year building was built,Quality of heat/AC system,Reputation of closest school,Amount of natural light,Proximity to parks","A Little,Small,Very High,10 min away,1100 square feet,Moderate,15 min away,2000,Good,Very Bad,A Little,25 min away","A Lot,Very Large,Very Low,5 min away,1700 square feet,Very High,20 min away,1987,Bad,Bad,A Lot,20 min away",1,7660,2022-01-25 23:38:56,10019
5c112b5d8124060001bfa35f,ma_choice_v3_pilot3,5c112b5d8124060001bfa35f,10,0,-1,-1,"Amount of natural light,Proximity to cafes/restaurants,Noise pollution,Year building was built,Amount of traffic,Size of yard,Size of home,Quality of heat/AC system,Amount of crime in neighborhood,Proximity to parks,Proximity to public transportation,Reputation of closest school","A Little,25 min away,Moderate,1974,Very Little,Small,1000 square feet,Bad,Very High,5 min away,5 min away,Bad","Very Little,10 min away,Very Low,1998,A Little,None,1200 square feet,Very Good,Very Low,25 min away,20 min away,Very Bad",1,7854,2022-01-25 23:39:04,10020
5dd73f496ca7e76e32b1aa16,ma_choice_v3_pilot3,5dd73f496ca7e76e32b1aa16,2,1,-1,-1,"Noise pollution,Amount of natural light,Size of yard,Year building was built,Size of home,Amount of crime in neighborhood,Quality of heat/AC system,Reputation of closest school,Amount of traffic,Proximity to public transportation,Proximity to parks,Proximity to cafes/restaurants","Very High,A Moderate Amount,Medium,2000,800 square feet,Very High,Moderate,Good,Very Little,25 min away,5 min away,20 min away","Moderate,A Lot,Small,1985,900 square feet,Moderate,Very Good,Very Good,A Little,5 min away,25 min away,25 min away",1,23732,2022-01-25 23:39:07,10021
5dd6861c070fdc6179d8003e,ma_choice_v3_pilot3,5dd6861c070fdc6179d8003e,9,0,-1,-1,"Reputation of closest school,Size of home,Proximity to parks,Amount of natural light,Quality of heat/AC system,Size of yard,Noise pollution,Proximity to public transportation,Proximity to cafes/restaurants,Year building was built,Amount of traffic,Amount of crime in neighborhood","Moderate,1300 square feet,10 min away,A Moderate Amount,Bad,Very Large,Low,5 min away,15 min away,1998,A Moderate Amount,Low","Bad,700 square feet,15 min away,A Lot,Good,None,Very Low,20 min away,25 min away,1956,Very Little,Very Low",0,13362,2022-01-25 23:39:11,10022
5c112b5d8124060001bfa35f,ma_choice_v3_pilot3,5c112b5d8124060001bfa35f,11,0,-1,-1,"Amount of natural light,Year building was built,Size of home,Noise pollution,Amount of crime in neighborhood,Proximity to parks,Proximity to cafes/restaurants,Proximity to public transportation,Quality of heat/AC system,Amount of traffic,Reputation of closest school,Size of yard","Very Little,1991,800 square feet,Very High,Very High,10 min away,20 min away,20 min away,Very Good,A Lot,Good,Large","A Lot,1951,1300 square feet,Very Low,High,25 min away,15 min away,5 min away,Moderate,A Moderate Amount,Bad,Medium",1,7912,2022-01-25 23:39:13,10023
5af5bcf9b4dfd600018fc68e,ma_choice_v3_pilot3,5af5bcf9b4dfd600018fc68e,0,1,-1,-1,"Amount of natural light,Quality of heat/AC system,Proximity to public transportation,Amount of traffic,Noise pollution,Size of yard,Year building was built,Reputation of closest school,Proximity to cafes/restaurants,Proximity to parks,Amount of crime in neighborhood,Size of home","Very Little,Very Good,5 min away,A Lot,Low,Very Large,1974,Very Good,5 min away,15 min away,High,1700 square feet","A Moderate Amount,Very Bad,10 min away,Very Little,High,None,2015,Moderate,10 min away,25 min away,Low,1200 square feet",1,24467,2022-01-25 23:39:20,10024
