subject,version,assignmentId,trial,practice,opt1_id,opt2_id,attributes,opt1_values,opt2_values,choice,orig_choice,rt,stamp,id
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,2,0,-1,-1,"Size of home,Closeness to parks,Amount of traffic,Year building was built,Size of yard,Quality of heat/AC system,Reputation of closest school,Quality of kitchen,Noise pollution","1200 square feet,25 min away,A Moderate Amount,1979,50 square feet,Very Bad,Bad,Very Good,Very Low","700 square feet,10 min away,Very Little,1950,450 square feet,Good,Good,Bad,High",0,0,24176,2022-06-16 21:12:36,81370
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,3,0,-1,-1,"Quality of kitchen,Year building was built,Closeness to parks,Size of home,Size of yard,Amount of traffic,Quality of heat/AC system,Reputation of closest school,Noise pollution","Bad,2012,30 min away,1300 square feet,550 square feet,Very Little,Very Bad,Bad,High","Very Good,1987,10 min away,1000 square feet,100 square feet,A Lot,Moderate,Good,Low",0,0,7917,2022-06-16 21:12:45,81430
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,4,0,-1,-1,"Amount of traffic,Noise pollution,Size of yard,Quality of kitchen,Reputation of closest school,Size of home,Quality of heat/AC system,Closeness to parks,Year building was built","Very Little,Very High,600 square feet,Moderate,Good,1100 square feet,Very Bad,25 min away,1990","A Moderate Amount,Low,150 square feet,Very Bad,Very Bad,1600 square feet,Moderate,10 min away,1956",1,1,11268,2022-06-16 21:12:57,81506
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,5,0,-1,-1,"Quality of heat/AC system,Size of home,Quality of kitchen,Noise pollution,Reputation of closest school,Size of yard,Closeness to parks,Year building was built,Amount of traffic","Very Good,600 square feet,Very Bad,High,Very Bad,150 square feet,15 min away,1956,A Lot","Very Bad,1100 square feet,Very Good,Very Low,Very Good,350 square feet,30 min away,1987,A Little",1,1,13027,2022-06-16 21:13:11,81588
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,6,0,-1,-1,"Closeness to parks,Size of yard,Reputation of closest school,Quality of heat/AC system,Amount of traffic,Noise pollution,Quality of kitchen,Year building was built,Size of home","25 min away,50 square feet,Moderate,Bad,A Lot,Moderate,Good,2007,1100 square feet","15 min away,550 square feet,Very Bad,Good,Very Little,Very Low,Very Bad,1985,700 square feet",0,0,9810,2022-06-16 21:13:22,81665
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,7,0,-1,-1,"Size of yard,Amount of traffic,Year building was built,Reputation of closest school,Size of home,Noise pollution,Quality of kitchen,Quality of heat/AC system,Closeness to parks","100 square feet,A Little,1954,Very Bad,1000 square feet,Low,Moderate,Moderate,15 min away","450 square feet,A Lot,2016,Very Good,600 square feet,High,Very Good,Very Good,30 min away",0,0,10607,2022-06-16 21:13:34,81742
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,8,0,-1,-1,"Size of home,Reputation of closest school,Size of yard,Year building was built,Closeness to parks,Quality of heat/AC system,Quality of kitchen,Noise pollution,Amount of traffic","1800 square feet,Bad,400 square feet,1990,30 min away,Good,Bad,Very Low,A Lot","800 square feet,Good,100 square feet,1965,20 min away,Bad,Very Good,Very High,Very Little",0,0,11554,2022-06-16 21:13:46,81823
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,9,0,-1,-1,"Quality of kitchen,Noise pollution,Closeness to parks,Size of yard,Amount of traffic,Year building was built,Quality of heat/AC system,Reputation of closest school,Size of home","Very Good,Very Low,20 min away,300 square feet,A Lot,1957,Bad,Moderate,1300 square feet","Bad,Very High,30 min away,100 square feet,Very Little,1993,Good,Very Bad,1500 square feet",1,1,48765,2022-06-16 21:14:36,82127
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,0,1,-1,-1,"Closeness to parks,Year building was built,Noise pollution,Size of home,Reputation of closest school,Quality of kitchen,Amount of traffic,Size of yard,Quality of heat/AC system","20 min away,1974,Very Low,1100 square feet,Good,Moderate,A Lot,450 square feet,Very Bad","30 min away,2020,Very High,1500 square feet,Very Bad,Very Bad,A Little,200 square feet,Good",0,0,47795,2022-06-16 21:14:40,82146
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,1,1,-1,-1,"Year building was built,Size of home,Amount of traffic,Closeness to parks,Size of yard,Quality of kitchen,Quality of heat/AC system,Noise pollution,Reputation of closest school","1970,1400 square feet,A Lot,30 min away,150 square feet,Moderate,Very Bad,Moderate,Very Good","2005,1800 square feet,Very Little,20 min away,450 square feet,Very Bad,Moderate,Very Low,Moderate",1,1,12992,2022-06-16 21:14:53,82227
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,10,0,-1,-1,"Size of home,Noise pollution,Amount of traffic,Size of yard,Quality of kitchen,Quality of heat/AC system,Year building was built,Reputation of closest school,Closeness to parks","1800 square feet,Very Low,Very Little,50 square feet,Moderate,Very Good,1958,Moderate,10 min away","600 square feet,High,A Moderate Amount,300 square feet,Very Good,Moderate,2008,Very Good,20 min away",0,0,17969,2022-06-16 21:14:55,82238
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,2,1,-1,-1,"Closeness to parks,Year building was built,Size of yard,Quality of heat/AC system,Reputation of closest school,Amount of traffic,Noise pollution,Quality of kitchen,Size of home","20 min away,1993,100 square feet,Moderate,Very Good,A Little,High,Very Good,1700 square feet","30 min away,1953,250 square feet,Very Good,Moderate,A Lot,Low,Bad,800 square feet",0,0,10236,2022-06-16 21:15:04,82288
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,11,0,-1,-1,"Quality of kitchen,Size of home,Amount of traffic,Closeness to parks,Quality of heat/AC system,Reputation of closest school,Size of yard,Year building was built,Noise pollution","Very Good,600 square feet,A Little,30 min away,Very Bad,Moderate,600 square feet,1987,Very Low","Moderate,800 square feet,A Lot,15 min away,Good,Very Bad,350 square feet,2019,Moderate",1,1,12269,2022-06-16 21:15:08,82310
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,12,0,-1,-1,"Size of yard,Amount of traffic,Reputation of closest school,Year building was built,Quality of heat/AC system,Size of home,Noise pollution,Quality of kitchen,Closeness to parks","100 square feet,Very Little,Bad,1951,Moderate,1100 square feet,Very Low,Very Bad,20 min away","300 square feet,A Moderate Amount,Good,1989,Very Good,1700 square feet,Moderate,Very Good,10 min away",1,1,11208,2022-06-16 21:15:21,82374
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,3,1,-1,-1,"Quality of kitchen,Noise pollution,Year building was built,Quality of heat/AC system,Size of yard,Size of home,Amount of traffic,Reputation of closest school,Closeness to parks","Good,Low,2016,Moderate,150 square feet,1300 square feet,A Lot,Moderate,25 min away","Very Bad,Very High,1972,Very Good,350 square feet,1000 square feet,A Little,Very Bad,10 min away",0,0,25949,2022-06-16 21:15:31,82429
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,4,1,-1,-1,"Quality of heat/AC system,Size of yard,Closeness to parks,Noise pollution,Amount of traffic,Size of home,Year building was built,Quality of kitchen,Reputation of closest school","Bad,300 square feet,10 min away,High,Very Little,1400 square feet,2008,Bad,Very Bad","Good,600 square feet,30 min away,Low,A Lot,1100 square feet,1971,Good,Good",1,1,10717,2022-06-16 21:15:43,82496
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,13,0,-1,-1,"Reputation of closest school,Noise pollution,Quality of kitchen,Size of home,Quality of heat/AC system,Closeness to parks,Amount of traffic,Size of yard,Year building was built","Bad,Very High,Bad,700 square feet,Good,25 min away,A Moderate Amount,550 square feet,1985","Very Good,Very Low,Good,1200 square feet,Very Bad,15 min away,Very Little,200 square feet,2012",1,1,27801,2022-06-16 21:15:49,82544
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,5,1,-1,-1,"Year building was built,Noise pollution,Closeness to parks,Size of home,Amount of traffic,Size of yard,Quality of heat/AC system,Quality of kitchen,Reputation of closest school","2012,High,15 min away,1300 square feet,Very Little,50 square feet,Very Bad,Bad,Bad","1973,Very Low,25 min away,1100 square feet,A Moderate Amount,400 square feet,Very Good,Good,Good",1,1,12755,2022-06-16 21:15:56,82580
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,14,0,-1,-1,"Noise pollution,Year building was built,Size of home,Quality of heat/AC system,Closeness to parks,Amount of traffic,Size of yard,Quality of kitchen,Reputation of closest school","Moderate,1978,1600 square feet,Very Good,15 min away,A Moderate Amount,550 square feet,Bad,Very Good","Very Low,2011,1000 square feet,Bad,25 min away,Very Little,50 square feet,Good,Very Bad",0,0,8384,2022-06-16 21:15:59,82596
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,6,1,-1,-1,"Amount of traffic,Closeness to parks,Noise pollution,Reputation of closest school,Quality of heat/AC system,Size of yard,Size of home,Year building was built,Quality of kitchen","Very Little,25 min away,Very Low,Moderate,Very Good,500 square feet,1500 square feet,1955,Very Good","A Lot,15 min away,Moderate,Very Bad,Moderate,300 square feet,1100 square feet,2006,Very Bad",0,0,10266,2022-06-16 21:16:07,82640
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,15,0,-1,-1,"Year building was built,Size of home,Size of yard,Closeness to parks,Quality of kitchen,Quality of heat/AC system,Amount of traffic,Noise pollution,Reputation of closest school","1957,1600 square feet,50 square feet,30 min away,Good,Very Bad,A Little,High,Moderate","1990,1400 square feet,450 square feet,15 min away,Bad,Very Good,A Lot,Very Low,Very Good",1,1,8282,2022-06-16 21:16:08,82647
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,16,0,-1,-1,"Closeness to parks,Year building was built,Amount of traffic,Quality of kitchen,Quality of heat/AC system,Reputation of closest school,Size of home,Size of yard,Noise pollution","25 min away,2016,Very Little,Very Good,Very Good,Moderate,1100 square feet,50 square feet,Low","10 min away,1960,A Moderate Amount,Moderate,Moderate,Very Bad,700 square feet,300 square feet,High",0,0,8021,2022-06-16 21:16:17,82700
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,7,1,-1,-1,"Noise pollution,Quality of kitchen,Closeness to parks,Size of home,Quality of heat/AC system,Year building was built,Size of yard,Amount of traffic,Reputation of closest school","Very High,Very Bad,20 min away,600 square feet,Very Good,1950,500 square feet,A Lot,Good","Very Low,Good,10 min away,900 square feet,Moderate,1995,350 square feet,Very Little,Very Bad",0,0,10265,2022-06-16 21:16:18,82705
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,17,0,-1,-1,"Quality of heat/AC system,Reputation of closest school,Size of home,Amount of traffic,Quality of kitchen,Size of yard,Year building was built,Closeness to parks,Noise pollution","Bad,Good,1300 square feet,Very Little,Very Bad,550 square feet,1999,30 min away,Very Low","Very Good,Bad,700 square feet,A Lot,Moderate,200 square feet,1970,15 min away,Moderate",0,0,7732,2022-06-16 21:16:26,82753
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,8,1,-1,-1,"Noise pollution,Reputation of closest school,Quality of heat/AC system,Amount of traffic,Closeness to parks,Quality of kitchen,Size of yard,Size of home,Year building was built","High,Good,Very Good,A Lot,10 min away,Very Bad,350 square feet,700 square feet,2013","Very Low,Very Bad,Very Bad,A Little,30 min away,Moderate,100 square feet,1200 square feet,1974",0,0,8571,2022-06-16 21:16:28,82763
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,9,1,-1,-1,"Year building was built,Quality of kitchen,Noise pollution,Closeness to parks,Amount of traffic,Quality of heat/AC system,Size of yard,Reputation of closest school,Size of home","1950,Moderate,Very High,15 min away,A Lot,Good,150 square feet,Moderate,1400 square feet","2009,Very Good,Low,30 min away,Very Little,Bad,300 square feet,Very Good,1600 square feet",1,1,8420,2022-06-16 21:16:37,82816
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,18,0,-1,-1,"Amount of traffic,Reputation of closest school,Quality of heat/AC system,Quality of kitchen,Size of yard,Noise pollution,Year building was built,Closeness to parks,Size of home","A Lot,Very Good,Good,Very Bad,150 square feet,Very High,1974,25 min away,1500 square feet","A Little,Bad,Very Bad,Very Good,400 square feet,Moderate,2016,10 min away,1100 square feet",0,0,10157,2022-06-16 21:16:37,82817
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,19,0,-1,-1,"Closeness to parks,Size of home,Quality of heat/AC system,Quality of kitchen,Reputation of closest school,Size of yard,Year building was built,Amount of traffic,Noise pollution","10 min away,700 square feet,Very Bad,Very Good,Good,350 square feet,1971,Very Little,Very Low","20 min away,1200 square feet,Moderate,Bad,Bad,600 square feet,2000,A Moderate Amount,High",1,1,8044,2022-06-16 21:16:46,82874
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,20,0,-1,-1,"Amount of traffic,Size of home,Quality of heat/AC system,Year building was built,Closeness to parks,Noise pollution,Size of yard,Reputation of closest school,Quality of kitchen","A Lot,1600 square feet,Moderate,2010,25 min away,Very High,300 square feet,Bad,Moderate","A Little,1000 square feet,Very Bad,1990,10 min away,Moderate,100 square feet,Very Good,Very Bad",0,0,8362,2022-06-16 21:16:56,82927
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,21,0,-1,-1,"Size of home,Quality of heat/AC system,Reputation of closest school,Year building was built,Closeness to parks,Noise pollution,Size of yard,Amount of traffic,Quality of kitchen","1100 square feet,Good,Very Bad,1974,20 min away,Very Low,550 square feet,A Little,Very Bad","1400 square feet,Bad,Moderate,2015,10 min away,Very High,400 square feet,A Lot,Moderate",0,0,15491,2022-06-16 21:17:12,83014
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,22,0,-1,-1,"Reputation of closest school,Size of yard,Year building was built,Amount of traffic,Noise pollution,Closeness to parks,Quality of heat/AC system,Size of home,Quality of kitchen","Bad,150 square feet,2003,A Moderate Amount,High,10 min away,Very Bad,900 square feet,Moderate","Good,350 square feet,1982,Very Little,Low,20 min away,Moderate,1500 square feet,Very Good",1,1,8109,2022-06-16 21:17:21,83056
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,23,0,-1,-1,"Quality of heat/AC system,Closeness to parks,Noise pollution,Size of home,Size of yard,Year building was built,Amount of traffic,Quality of kitchen,Reputation of closest school","Good,20 min away,Very Low,1000 square feet,250 square feet,2004,Very Little,Very Bad,Good","Bad,30 min away,Very High,1700 square feet,450 square feet,1959,A Moderate Amount,Good,Bad",1,1,7805,2022-06-16 21:17:30,83114
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,24,0,-1,-1,"Amount of traffic,Closeness to parks,Size of yard,Size of home,Noise pollution,Year building was built,Reputation of closest school,Quality of kitchen,Quality of heat/AC system","A Moderate Amount,25 min away,450 square feet,1300 square feet,Very Low,1953,Good,Very Good,Very Bad","Very Little,15 min away,0 square feet,1600 square feet,Very High,1987,Bad,Moderate,Very Good",1,1,8633,2022-06-16 21:17:40,83166
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,25,0,-1,-1,"Size of yard,Noise pollution,Size of home,Reputation of closest school,Quality of heat/AC system,Quality of kitchen,Year building was built,Closeness to parks,Amount of traffic","150 square feet,High,1500 square feet,Moderate,Very Good,Very Bad,1951,20 min away,A Moderate Amount","450 square feet,Low,1300 square feet,Very Bad,Bad,Very Good,2018,30 min away,Very Little",0,0,8522,2022-06-16 21:17:49,83227
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,26,0,-1,-1,"Reputation of closest school,Quality of heat/AC system,Size of home,Quality of kitchen,Size of yard,Year building was built,Noise pollution,Amount of traffic,Closeness to parks","Good,Very Good,800 square feet,Good,500 square feet,2014,Low,A Lot,25 min away","Very Bad,Moderate,1500 square feet,Very Bad,250 square feet,1990,Very High,Very Little,15 min away",1,1,11674,2022-06-16 21:18:02,83293
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,27,0,-1,-1,"Noise pollution,Amount of traffic,Quality of kitchen,Quality of heat/AC system,Closeness to parks,Size of home,Reputation of closest school,Year building was built,Size of yard","Very Low,A Lot,Very Bad,Good,10 min away,1200 square feet,Bad,1951,350 square feet","Moderate,A Little,Very Good,Very Bad,20 min away,1700 square feet,Good,1980,150 square feet",0,0,8122,2022-06-16 21:18:11,83342
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,28,0,-1,-1,"Year building was built,Size of yard,Amount of traffic,Quality of kitchen,Closeness to parks,Noise pollution,Reputation of closest school,Size of home,Quality of heat/AC system","1954,100 square feet,Very Little,Very Bad,10 min away,Very Low,Bad,1000 square feet,Bad","2008,450 square feet,A Moderate Amount,Moderate,20 min away,Very High,Good,1400 square feet,Good",1,1,10317,2022-06-16 21:18:22,83411
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,5cd3ff1ac99584000199dd15,0,0,-1,-1,"Year building was built,Amount of traffic,Noise pollution,Size of home,Reputation of closest school,Size of yard,Quality of heat/AC system,Closeness to parks,Quality of kitchen","1974,A Moderate Amount,High,1500 square feet,Very Good,550 square feet,Bad,20 min away,Very Bad","2016,Very Little,Very Low,700 square feet,Moderate,200 square feet,Very Good,10 min away,Good",1,1,62211,2022-06-16 21:18:24,83420
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,29,0,-1,-1,"Noise pollution,Quality of heat/AC system,Closeness to parks,Reputation of closest school,Year building was built,Size of home,Quality of kitchen,Size of yard,Amount of traffic","Low,Very Good,10 min away,Bad,1983,1000 square feet,Very Bad,250 square feet,A Moderate Amount","High,Moderate,25 min away,Good,2012,1500 square feet,Moderate,550 square feet,Very Little",0,0,8923,2022-06-16 21:18:32,83467
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,30,0,-1,-1,"Closeness to parks,Size of home,Noise pollution,Quality of heat/AC system,Reputation of closest school,Size of yard,Amount of traffic,Quality of kitchen,Year building was built","20 min away,1600 square feet,Moderate,Bad,Very Good,50 square feet,A Moderate Amount,Very Bad,1951","30 min away,900 square feet,Very Low,Very Good,Bad,300 square feet,Very Little,Moderate,2000",0,0,8130,2022-06-16 21:18:41,83517
6074bfb81bc1c8cc50879ce4,ma_choice_v4_observers_pilot1,6074bfb81bc1c8cc50879ce4,0,1,-1,-1,"Closeness to parks,Amount of traffic,Size of home,Reputation of closest school,Year building was built,Quality of heat/AC system,Size of yard,Quality of kitchen,Noise pollution","10 min away,A Little,1000 square feet,Very Bad,1972,Very Good,350 square feet,Very Bad,Very High","25 min away,A Lot,1300 square feet,Moderate,2016,Moderate,150 square feet,Good,Low",0,0,131176,2022-06-16 21:18:50,83573
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,31,0,-1,-1,"Quality of heat/AC system,Closeness to parks,Noise pollution,Size of yard,Quality of kitchen,Amount of traffic,Reputation of closest school,Year building was built,Size of home","Very Bad,30 min away,Low,100 square feet,Good,A Lot,Very Good,2006,1100 square feet","Very Good,10 min away,Very High,550 square feet,Very Bad,A Little,Moderate,1957,1400 square feet",1,1,8257,2022-06-16 21:18:51,83576
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,32,0,-1,-1,"Size of yard,Reputation of closest school,Noise pollution,Size of home,Closeness to parks,Amount of traffic,Quality of heat/AC system,Quality of kitchen,Year building was built","150 square feet,Very Bad,Low,700 square feet,25 min away,A Little,Bad,Bad,2010","400 square feet,Good,Very High,1500 square feet,15 min away,A Lot,Good,Very Good,1986",1,1,8240,2022-06-16 21:19:00,83627
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,5c9e829c7c5bfd00177fe952,33,0,-1,-1,"Closeness to parks,Amount of traffic,Size of home,Year building was built,Size of yard,Quality of heat/AC system,Reputation of closest school,Quality of kitchen,Noise pollution","20 min away,A Lot,1600 square feet,1964,200 square feet,Good,Bad,Very Good,Very High","30 min away,A Little,1200 square feet,2000,350 square feet,Bad,Good,Very Bad,Low",0,0,9186,2022-06-16 21:19:10,83679
