subject,version,assignmentId,trial,attribute,rating,least_preferred,most_preferred,type,rt,rt2,full_or_lex,signed_weights,original_or_followup,stamp,id
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,0,Amount of food present,1,,,ew_att_rating,7472,,,,,2022-06-30 14:02:14,85332
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,3,Number of other people present,25,,,wad_att_rating,7335,,,,,2022-06-30 14:02:27,85333
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,1,Amount of alcohol present,0,,,wad_att_rating,2890,,,,,2022-06-30 14:02:30,85334
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,2,Amount of food present,76,,,wad_att_rating,4771,,,,,2022-06-30 14:02:35,85335
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,0,Distance from home,100,,,wad_att_rating,3389,,,,,2022-06-30 14:02:38,85336
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,5,Quality of music playing,50,,,wad_att_rating,5974,,,,,2022-06-30 14:02:44,85337
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,4,Duration,88,,,wad_att_rating,3614,,,,,2022-06-30 14:02:48,85338
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,6,Quality of socializing,63,,,wad_att_rating,3294,,,,,2022-06-30 14:02:51,85339
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,0,Distance from home,1,,,lex_att_rating,4527,,,,,2022-06-30 14:03:03,85340
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Distance from home,25,,,wad_att_rating,6461,,,,,2022-06-30 14:06:06,85341
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,3,Number of other people present,0,,,wad_att_rating,9639,,,,,2022-06-30 14:06:16,85342
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,4,Duration,26,,,wad_att_rating,5659,,,,,2022-06-30 14:06:21,85343
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,6,Quality of socializing,64,,,wad_att_rating,6664,,,,,2022-06-30 14:06:28,85344
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,1,Amount of alcohol present,50,,,wad_att_rating,3068,,,,,2022-06-30 14:06:31,85345
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,5,Quality of music playing,100,,,wad_att_rating,3914,,,,,2022-06-30 14:06:35,85346
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,2,Amount of food present,63,,,wad_att_rating,3473,,,,,2022-06-30 14:06:38,85347
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Distance from home,1,,,ew_att_rating,21132,,,,,2022-06-30 14:07:23,85348
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Amount of food present,1,,,ew_att_rating,21132,,,,,2022-06-30 14:07:23,85349
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Duration,1,,,ew_att_rating,21132,,,,,2022-06-30 14:07:23,85350
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Quality of music playing,1,,,ew_att_rating,21132,,,,,2022-06-30 14:07:23,85351
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Quality of socializing,1,,,ew_att_rating,21132,,,,,2022-06-30 14:07:23,85352
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Amount of alcohol present,1,,,ew_att_rating,21132,,,,,2022-06-30 14:07:23,85353
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Quality of music playing,1,,,lex_att_rating,4590,,,,,2022-06-30 14:07:34,85354
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,0,Distance from home,0,5 min away,60 min away,direction,5401,,,,,2022-06-30 14:08:32,85355
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,0,Distance from home,0,5 min away,20 min away,direction,4888,,,,,2022-06-30 14:08:37,85356
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,0,Distance from home,0,20 min away,35 min away,direction,3683,,,,,2022-06-30 14:08:41,85357
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,0,Distance from home,0,35 min away,45 min away,direction,3632,,,,,2022-06-30 14:08:44,85358
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,0,Distance from home,0,45 min away,60 min away,direction,2467,,,,,2022-06-30 14:08:47,85359
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,1,Amount of food present,1,None,A Lot,direction,2543,,,,,2022-06-30 14:08:51,85360
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,1,Amount of food present,1,None,A Little,direction,3156,,,,,2022-06-30 14:08:54,85361
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,1,Amount of food present,1,A Little,A Moderate Amount,direction,3396,,,,,2022-06-30 14:08:57,85362
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,1,Amount of food present,1,A Moderate Amount,A Lot,direction,4514,,,,,2022-06-30 14:09:02,85363
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,2,Quality of music playing,1,Very Bad,Very Good,direction,4394,,,,,2022-06-30 14:09:07,85364
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,2,Quality of music playing,1,Very Bad,Bad,direction,3550,,,,,2022-06-30 14:09:11,85365
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,2,Quality of music playing,1,Bad,Moderate,direction,2076,,,,,2022-06-30 14:09:13,85366
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,2,Quality of music playing,1,Moderate,Good,direction,4507,,,,,2022-06-30 14:09:18,85367
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,2,Quality of music playing,1,Good,Very Good,direction,2667,,,,,2022-06-30 14:09:20,85368
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,3,Amount of alcohol present,0,None,A Lot,direction,2256,,,,,2022-06-30 14:09:24,85369
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,3,Amount of alcohol present,0,None,A Little,direction,1746,,,,,2022-06-30 14:09:25,85370
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,3,Amount of alcohol present,0,A Little,A Moderate Amount,direction,4503,,,,,2022-06-30 14:09:30,85371
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,3,Amount of alcohol present,0,A Moderate Amount,A Lot,direction,2755,,,,,2022-06-30 14:09:33,85372
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,4,Number of other people present,0,3 people,12 people,direction,2724,,,,,2022-06-30 14:09:37,85373
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,4,Number of other people present,0,3 people,5 people,direction,1890,,,,,2022-06-30 14:09:39,85374
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,4,Number of other people present,0,5 people,8 people,direction,1979,,,,,2022-06-30 14:09:41,85375
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,4,Number of other people present,0,8 people,10 people,direction,1567,,,,,2022-06-30 14:09:42,85376
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,4,Number of other people present,0,10 people,12 people,direction,1877,,,,,2022-06-30 14:09:44,85377
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,5,Duration,0,30 minutes,90 minutes,direction,2120,,,,,2022-06-30 14:09:48,85378
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,5,Duration,0,30 minutes,50 minutes,direction,3090,,,,,2022-06-30 14:09:51,85379
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,5,Duration,0,50 minutes,60 minutes,direction,2251,,,,,2022-06-30 14:09:53,85380
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,5,Duration,0,60 minutes,80 minutes,direction,1991,,,,,2022-06-30 14:09:55,85381
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,5,Duration,0,80 minutes,90 minutes,direction,2050,,,,,2022-06-30 14:09:57,85382
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,6,Quality of socializing,1,Very Bad,Very Good,direction,2737,,,,,2022-06-30 14:10:01,85383
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,6,Quality of socializing,1,Very Bad,Bad,direction,2721,,,,,2022-06-30 14:10:04,85384
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,6,Quality of socializing,1,Bad,Moderate,direction,2214,,,,,2022-06-30 14:10:06,85385
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,6,Quality of socializing,1,Moderate,Good,direction,2738,,,,,2022-06-30 14:10:09,85386
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,6,Quality of socializing,1,Good,Very Good,direction,2329,,,,,2022-06-30 14:10:11,85387
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,0,Amount of food present,1,,,ew_att_rating,14284,,,,,2022-06-30 14:13:34,85388
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,0,Quality of socializing,1,,,ew_att_rating,14284,,,,,2022-06-30 14:13:34,85389
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,0,Amount of alcohol present,1,,,ew_att_rating,14284,,,,,2022-06-30 14:13:34,85390
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,0,Quality of music playing,1,,,ew_att_rating,14284,,,,,2022-06-30 14:13:34,85391
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,0,Distance from home,1,,,ew_att_rating,14284,,,,,2022-06-30 14:13:34,85392
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,6,Quality of socializing,88,,,wad_att_rating,8553,,,,,2022-06-30 14:13:48,85393
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,0,Distance from home,88,,,wad_att_rating,4486,,,,,2022-06-30 14:13:52,85394
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,2,Amount of food present,50,,,wad_att_rating,4235,,,,,2022-06-30 14:13:56,85395
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,3,Number of other people present,0,,,wad_att_rating,3149,,,,,2022-06-30 14:13:59,85396
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,4,Duration,0,,,wad_att_rating,2018,,,,,2022-06-30 14:14:02,85397
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,1,Amount of alcohol present,36,,,wad_att_rating,3503,,,,,2022-06-30 14:14:05,85398
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,5,Quality of music playing,39,,,wad_att_rating,3447,,,,,2022-06-30 14:14:08,85399
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,0,Distance from home,1,,,lex_att_rating,4525,,,,,2022-06-30 14:14:20,85400
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,0,Quality of socializing,1,,,ew_att_rating,8647,,,,,2022-06-30 14:16:33,85401
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,0,Quality of socializing,1,,,lex_att_rating,6226,,,,,2022-06-30 14:16:51,85402
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,5,Quality of music playing,0,,,wad_att_rating,6284,,,,,2022-06-30 14:17:09,85403
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,4,Duration,25,,,wad_att_rating,9521,,,,,2022-06-30 14:17:19,85404
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,3,Number of other people present,27,,,wad_att_rating,7404,,,,,2022-06-30 14:17:26,85405
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,6,Quality of socializing,100,,,wad_att_rating,6454,,,,,2022-06-30 14:17:32,85406
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,1,Amount of alcohol present,0,,,wad_att_rating,4317,,,,,2022-06-30 14:17:37,85407
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,0,Distance from home,13,,,wad_att_rating,6825,,,,,2022-06-30 14:17:44,85408
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,2,Amount of food present,18,,,wad_att_rating,6409,,,,,2022-06-30 14:17:50,85409
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Distance from home,0,5 min away,60 min away,direction,18396,,,,,2022-06-30 14:17:55,85410
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Distance from home,0,5 min away,20 min away,direction,28590,,,,,2022-06-30 14:18:24,85411
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,0,Quality of socializing,1,,,lex_att_rating,5759,,,,,2022-06-30 14:18:26,85412
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Distance from home,0,20 min away,35 min away,direction,9224,,,,,2022-06-30 14:18:33,85413
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Distance from home,0,35 min away,45 min away,direction,6117,,,,,2022-06-30 14:18:39,85414
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,0,Distance from home,0,45 min away,60 min away,direction,7456,,,,,2022-06-30 14:18:47,85415
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,0,Amount of alcohol present,1,,,ew_att_rating,21019,,,,,2022-06-30 14:19:02,85416
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,0,Distance from home,1,,,ew_att_rating,21019,,,,,2022-06-30 14:19:02,85417
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,0,Duration,1,,,ew_att_rating,21019,,,,,2022-06-30 14:19:03,85418
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,0,Quality of music playing,1,,,ew_att_rating,21019,,,,,2022-06-30 14:19:03,85419
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,0,Quality of socializing,1,,,ew_att_rating,21019,,,,,2022-06-30 14:19:03,85420
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,1,Amount of food present,1,None,A Lot,direction,14277,,,,,2022-06-30 14:19:03,85421
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,1,Amount of food present,1,None,A Little,direction,3943,,,,,2022-06-30 14:19:07,85422
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,1,Amount of food present,1,A Little,A Moderate Amount,direction,4320,,,,,2022-06-30 14:19:11,85423
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,1,Amount of food present,1,A Moderate Amount,A Lot,direction,3904,,,,,2022-06-30 14:19:15,85424
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,6,Quality of socializing,100,,,wad_att_rating,4246,,,,,2022-06-30 14:19:16,85425
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,0,Amount of alcohol present,1,None,A Lot,direction,12112,,,,,2022-06-30 14:19:20,85426
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,4,Duration,62,,,wad_att_rating,7661,,,,,2022-06-30 14:19:23,85427
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,5c6f2ab29d7a310001470418,2,Number of other people present,1,3 people,12 people,direction,6818,,,,,2022-06-30 14:19:25,85428
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,3,Number of other people present,0,,,wad_att_rating,3342,,,,,2022-06-30 14:19:27,85429
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,6023d6c2657c850454e5a276,0,Amount of alcohol present,1,None,A Little,direction,8404,,,,,2022-06-30 14:19:28,85430
