subject,version,assignmentId,attribute,scale,min_diff,lb,ub,postfix,stamp,id
62373694c3277138c1284e44,ma_choice_v4_social_pilot2,62373694c3277138c1284e44,Duration,"",20,30,90, minutes,2022-06-30 13:43:30,38987
62373694c3277138c1284e44,ma_choice_v4_social_pilot2,62373694c3277138c1284e44,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 13:43:30,38988
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 13:47:10,38989
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 13:47:10,38990
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 13:47:10,38991
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,Distance from home,"",10,5,60, min away,2022-06-30 13:47:10,38992
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 13:47:10,38993
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,Duration,"",20,30,90, minutes,2022-06-30 13:47:10,38994
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,5becfeed4f191100013b46db,Number of other people present,"",2,3,12, people,2022-06-30 13:47:10,38995
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 13:53:27,38996
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,Duration,"",20,30,90, minutes,2022-06-30 13:53:27,38997
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,Number of other people present,"",2,3,12, people,2022-06-30 13:53:27,38998
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 13:53:27,38999
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,Distance from home,"",10,5,60, min away,2022-06-30 13:53:27,39000
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 13:53:27,39001
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,6277f8b4e9145fb3dd34debd,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 13:53:27,39002
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,6237bbb045247e87198d491d,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 13:56:45,39003
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,6237bbb045247e87198d491d,Number of other people present,"",2,3,12, people,2022-06-30 13:56:45,39004
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,6237bbb045247e87198d491d,Distance from home,"",10,5,60, min away,2022-06-30 13:56:45,39005
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,6237bbb045247e87198d491d,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 13:56:45,39006
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,6237bbb045247e87198d491d,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 13:56:45,39007
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,6237bbb045247e87198d491d,Duration,"",20,30,90, minutes,2022-06-30 13:56:45,39008
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,6237bbb045247e87198d491d,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 13:56:45,39009
606dfa579ce4f86f0c7d3568,ma_choice_v4_social_pilot2,606dfa579ce4f86f0c7d3568,Duration,"",20,30,90, minutes,2022-06-30 13:58:37,39010
606dfa579ce4f86f0c7d3568,ma_choice_v4_social_pilot2,606dfa579ce4f86f0c7d3568,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 13:58:37,39011
606dfa579ce4f86f0c7d3568,ma_choice_v4_social_pilot2,606dfa579ce4f86f0c7d3568,Number of other people present,"",2,3,12, people,2022-06-30 13:58:37,39012
606dfa579ce4f86f0c7d3568,ma_choice_v4_social_pilot2,606dfa579ce4f86f0c7d3568,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 13:58:37,39013
606dfa579ce4f86f0c7d3568,ma_choice_v4_social_pilot2,606dfa579ce4f86f0c7d3568,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 13:58:37,39014
606dfa579ce4f86f0c7d3568,ma_choice_v4_social_pilot2,606dfa579ce4f86f0c7d3568,Distance from home,"",10,5,60, min away,2022-06-30 13:58:37,39015
606dfa579ce4f86f0c7d3568,ma_choice_v4_social_pilot2,606dfa579ce4f86f0c7d3568,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 13:58:37,39016
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:02:12,39017
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:02:12,39018
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,Distance from home,"",10,5,60, min away,2022-06-30 14:02:12,39019
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:02:12,39020
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,Duration,"",20,30,90, minutes,2022-06-30 14:02:12,39021
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,Number of other people present,"",2,3,12, people,2022-06-30 14:02:12,39022
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,629e3f2e7aa7065ffef94278,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:02:12,39023
60c93f189082587ea79ce324,ma_choice_v4_social_pilot2,60c93f189082587ea79ce324,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:02:38,39024
60c93f189082587ea79ce324,ma_choice_v4_social_pilot2,60c93f189082587ea79ce324,Duration,"",20,30,90, minutes,2022-06-30 14:02:38,39025
60c93f189082587ea79ce324,ma_choice_v4_social_pilot2,60c93f189082587ea79ce324,Distance from home,"",10,5,60, min away,2022-06-30 14:02:38,39026
60c93f189082587ea79ce324,ma_choice_v4_social_pilot2,60c93f189082587ea79ce324,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:02:38,39027
60c93f189082587ea79ce324,ma_choice_v4_social_pilot2,60c93f189082587ea79ce324,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:02:38,39028
60c93f189082587ea79ce324,ma_choice_v4_social_pilot2,60c93f189082587ea79ce324,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:02:38,39029
60c93f189082587ea79ce324,ma_choice_v4_social_pilot2,60c93f189082587ea79ce324,Number of other people present,"",2,3,12, people,2022-06-30 14:02:38,39030
600dd1ea271cf06201979123,ma_choice_v4_social_pilot2,600dd1ea271cf06201979123,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:06:07,39031
600dd1ea271cf06201979123,ma_choice_v4_social_pilot2,600dd1ea271cf06201979123,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:06:07,39032
600dd1ea271cf06201979123,ma_choice_v4_social_pilot2,600dd1ea271cf06201979123,Distance from home,"",10,5,60, min away,2022-06-30 14:06:07,39033
600dd1ea271cf06201979123,ma_choice_v4_social_pilot2,600dd1ea271cf06201979123,Number of other people present,"",2,3,12, people,2022-06-30 14:06:07,39034
600dd1ea271cf06201979123,ma_choice_v4_social_pilot2,600dd1ea271cf06201979123,Duration,"",20,30,90, minutes,2022-06-30 14:06:08,39035
600dd1ea271cf06201979123,ma_choice_v4_social_pilot2,600dd1ea271cf06201979123,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:06:08,39036
600dd1ea271cf06201979123,ma_choice_v4_social_pilot2,600dd1ea271cf06201979123,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:06:08,39037
610898813e48dc2864965122,ma_choice_v4_social_pilot2,610898813e48dc2864965122,Distance from home,"",10,5,60, min away,2022-06-30 14:06:31,39038
610898813e48dc2864965122,ma_choice_v4_social_pilot2,610898813e48dc2864965122,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:06:31,39039
610898813e48dc2864965122,ma_choice_v4_social_pilot2,610898813e48dc2864965122,Number of other people present,"",2,3,12, people,2022-06-30 14:06:31,39040
610898813e48dc2864965122,ma_choice_v4_social_pilot2,610898813e48dc2864965122,Duration,"",20,30,90, minutes,2022-06-30 14:06:31,39041
610898813e48dc2864965122,ma_choice_v4_social_pilot2,610898813e48dc2864965122,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:06:31,39042
610898813e48dc2864965122,ma_choice_v4_social_pilot2,610898813e48dc2864965122,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:06:31,39043
610898813e48dc2864965122,ma_choice_v4_social_pilot2,610898813e48dc2864965122,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:06:31,39044
607a7c3112ff1d9371319ed6,ma_choice_v4_social_pilot2,607a7c3112ff1d9371319ed6,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:08:47,39045
607a7c3112ff1d9371319ed6,ma_choice_v4_social_pilot2,607a7c3112ff1d9371319ed6,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:08:47,39046
607a7c3112ff1d9371319ed6,ma_choice_v4_social_pilot2,607a7c3112ff1d9371319ed6,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:08:47,39047
607a7c3112ff1d9371319ed6,ma_choice_v4_social_pilot2,607a7c3112ff1d9371319ed6,Number of other people present,"",2,3,12, people,2022-06-30 14:08:47,39048
607a7c3112ff1d9371319ed6,ma_choice_v4_social_pilot2,607a7c3112ff1d9371319ed6,Distance from home,"",10,5,60, min away,2022-06-30 14:08:47,39049
607a7c3112ff1d9371319ed6,ma_choice_v4_social_pilot2,607a7c3112ff1d9371319ed6,Duration,"",20,30,90, minutes,2022-06-30 14:08:47,39050
607a7c3112ff1d9371319ed6,ma_choice_v4_social_pilot2,607a7c3112ff1d9371319ed6,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:08:47,39051
5fc24a91ff661a07d0fd22be,ma_choice_v4_social_pilot2,5fc24a91ff661a07d0fd22be,Distance from home,"",10,5,60, min away,2022-06-30 14:09:22,39052
5fc24a91ff661a07d0fd22be,ma_choice_v4_social_pilot2,5fc24a91ff661a07d0fd22be,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:09:22,39053
5fc24a91ff661a07d0fd22be,ma_choice_v4_social_pilot2,5fc24a91ff661a07d0fd22be,Duration,"",20,30,90, minutes,2022-06-30 14:09:22,39054
5fc24a91ff661a07d0fd22be,ma_choice_v4_social_pilot2,5fc24a91ff661a07d0fd22be,Number of other people present,"",2,3,12, people,2022-06-30 14:09:22,39055
5fc24a91ff661a07d0fd22be,ma_choice_v4_social_pilot2,5fc24a91ff661a07d0fd22be,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:09:22,39056
5fc24a91ff661a07d0fd22be,ma_choice_v4_social_pilot2,5fc24a91ff661a07d0fd22be,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:09:22,39057
5fc24a91ff661a07d0fd22be,ma_choice_v4_social_pilot2,5fc24a91ff661a07d0fd22be,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:09:22,39058
5700616b8a49c7000d0c73ad,ma_choice_v4_social_pilot2,5700616b8a49c7000d0c73ad,Distance from home,"",10,5,60, min away,2022-06-30 14:11:10,39059
5700616b8a49c7000d0c73ad,ma_choice_v4_social_pilot2,5700616b8a49c7000d0c73ad,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:11:10,39060
5700616b8a49c7000d0c73ad,ma_choice_v4_social_pilot2,5700616b8a49c7000d0c73ad,Number of other people present,"",2,3,12, people,2022-06-30 14:11:10,39061
5700616b8a49c7000d0c73ad,ma_choice_v4_social_pilot2,5700616b8a49c7000d0c73ad,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:11:10,39062
5700616b8a49c7000d0c73ad,ma_choice_v4_social_pilot2,5700616b8a49c7000d0c73ad,Duration,"",20,30,90, minutes,2022-06-30 14:11:10,39063
5700616b8a49c7000d0c73ad,ma_choice_v4_social_pilot2,5700616b8a49c7000d0c73ad,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:11:10,39064
5700616b8a49c7000d0c73ad,ma_choice_v4_social_pilot2,5700616b8a49c7000d0c73ad,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:11:10,39065
605ea7823833edb5ac64a5c0,ma_choice_v4_social_pilot2,605ea7823833edb5ac64a5c0,Distance from home,"",10,5,60, min away,2022-06-30 14:12:33,39066
605ea7823833edb5ac64a5c0,ma_choice_v4_social_pilot2,605ea7823833edb5ac64a5c0,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:12:33,39067
605ea7823833edb5ac64a5c0,ma_choice_v4_social_pilot2,605ea7823833edb5ac64a5c0,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:12:33,39068
605ea7823833edb5ac64a5c0,ma_choice_v4_social_pilot2,605ea7823833edb5ac64a5c0,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:12:33,39069
605ea7823833edb5ac64a5c0,ma_choice_v4_social_pilot2,605ea7823833edb5ac64a5c0,Duration,"",20,30,90, minutes,2022-06-30 14:12:33,39070
605ea7823833edb5ac64a5c0,ma_choice_v4_social_pilot2,605ea7823833edb5ac64a5c0,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:12:33,39071
605ea7823833edb5ac64a5c0,ma_choice_v4_social_pilot2,605ea7823833edb5ac64a5c0,Number of other people present,"",2,3,12, people,2022-06-30 14:12:33,39072
620bd9f2a922fc3f247f648f,ma_choice_v4_social_pilot2,620bd9f2a922fc3f247f648f,Duration,"",20,30,90, minutes,2022-06-30 14:13:20,39073
620bd9f2a922fc3f247f648f,ma_choice_v4_social_pilot2,620bd9f2a922fc3f247f648f,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:13:20,39074
620bd9f2a922fc3f247f648f,ma_choice_v4_social_pilot2,620bd9f2a922fc3f247f648f,Distance from home,"",10,5,60, min away,2022-06-30 14:13:20,39075
620bd9f2a922fc3f247f648f,ma_choice_v4_social_pilot2,620bd9f2a922fc3f247f648f,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:13:20,39076
620bd9f2a922fc3f247f648f,ma_choice_v4_social_pilot2,620bd9f2a922fc3f247f648f,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:13:20,39077
620bd9f2a922fc3f247f648f,ma_choice_v4_social_pilot2,620bd9f2a922fc3f247f648f,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:13:20,39078
620bd9f2a922fc3f247f648f,ma_choice_v4_social_pilot2,620bd9f2a922fc3f247f648f,Number of other people present,"",2,3,12, people,2022-06-30 14:13:20,39079
59501f8ced9ed900013f6637,ma_choice_v4_social_pilot2,59501f8ced9ed900013f6637,Number of other people present,"",2,3,12, people,2022-06-30 14:13:40,39080
59501f8ced9ed900013f6637,ma_choice_v4_social_pilot2,59501f8ced9ed900013f6637,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:13:40,39081
59501f8ced9ed900013f6637,ma_choice_v4_social_pilot2,59501f8ced9ed900013f6637,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:13:40,39082
59501f8ced9ed900013f6637,ma_choice_v4_social_pilot2,59501f8ced9ed900013f6637,Duration,"",20,30,90, minutes,2022-06-30 14:13:40,39083
59501f8ced9ed900013f6637,ma_choice_v4_social_pilot2,59501f8ced9ed900013f6637,Distance from home,"",10,5,60, min away,2022-06-30 14:13:40,39084
59501f8ced9ed900013f6637,ma_choice_v4_social_pilot2,59501f8ced9ed900013f6637,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:13:40,39085
59501f8ced9ed900013f6637,ma_choice_v4_social_pilot2,59501f8ced9ed900013f6637,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:13:40,39086
5d55d562e04e1c0001f5e682,ma_choice_v4_social_pilot2,5d55d562e04e1c0001f5e682,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:14:05,39087
5d55d562e04e1c0001f5e682,ma_choice_v4_social_pilot2,5d55d562e04e1c0001f5e682,Duration,"",20,30,90, minutes,2022-06-30 14:14:05,39088
5d55d562e04e1c0001f5e682,ma_choice_v4_social_pilot2,5d55d562e04e1c0001f5e682,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:14:05,39089
5d55d562e04e1c0001f5e682,ma_choice_v4_social_pilot2,5d55d562e04e1c0001f5e682,Number of other people present,"",2,3,12, people,2022-06-30 14:14:05,39090
5d55d562e04e1c0001f5e682,ma_choice_v4_social_pilot2,5d55d562e04e1c0001f5e682,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:14:05,39091
5d55d562e04e1c0001f5e682,ma_choice_v4_social_pilot2,5d55d562e04e1c0001f5e682,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:14:05,39092
5d55d562e04e1c0001f5e682,ma_choice_v4_social_pilot2,5d55d562e04e1c0001f5e682,Distance from home,"",10,5,60, min away,2022-06-30 14:14:05,39093
60fec21e36a05990cfa8a715,ma_choice_v4_social_pilot2,60fec21e36a05990cfa8a715,Distance from home,"",10,5,60, min away,2022-06-30 14:14:55,39094
60fec21e36a05990cfa8a715,ma_choice_v4_social_pilot2,60fec21e36a05990cfa8a715,Amount of alcohol present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:14:55,39095
60fec21e36a05990cfa8a715,ma_choice_v4_social_pilot2,60fec21e36a05990cfa8a715,Amount of food present,"None,A Little,A Moderate Amount,A Lot",2,"","","",2022-06-30 14:14:55,39096
60fec21e36a05990cfa8a715,ma_choice_v4_social_pilot2,60fec21e36a05990cfa8a715,Quality of socializing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:14:55,39097
60fec21e36a05990cfa8a715,ma_choice_v4_social_pilot2,60fec21e36a05990cfa8a715,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:14:55,39098
60fec21e36a05990cfa8a715,ma_choice_v4_social_pilot2,60fec21e36a05990cfa8a715,Duration,"",20,30,90, minutes,2022-06-30 14:14:55,39099
60fec21e36a05990cfa8a715,ma_choice_v4_social_pilot2,60fec21e36a05990cfa8a715,Number of other people present,"",2,3,12, people,2022-06-30 14:14:55,39100
5d6ac7e17658a1001a8c63b2,ma_choice_v4_social_pilot2,5d6ac7e17658a1001a8c63b2,Distance from home,"",10,5,60, min away,2022-06-30 14:15:09,39101
5d6ac7e17658a1001a8c63b2,ma_choice_v4_social_pilot2,5d6ac7e17658a1001a8c63b2,Duration,"",20,30,90, minutes,2022-06-30 14:15:09,39102
5d6ac7e17658a1001a8c63b2,ma_choice_v4_social_pilot2,5d6ac7e17658a1001a8c63b2,Quality of music playing,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-06-30 14:15:09,39103
