1,2,3,1,2,350,3,4,2,1994,5,3,1600
1,5,1,4,1,500,1,3,5,1957,3,3,1300
1,5,1,2,1,350,3,4,2,1964,5,1,900
1,3,2,2,1,600,2,4,1,2010,1,3,1600
1,3,3,4,2,600,4,2,2,1971,3,1,1500
1,2,1,2,1,200,3,2,5,2013,5,2,700
1,1,1,1,2,50,5,1,4,1970,3,4,1600
1,2,1,4,2,400,5,1,5,1981,4,1,800
1,1,4,1,2,550,3,2,2,1980,2,3,800
1,2,1,4,2,100,2,1,1,2003,1,2,900
1,3,4,4,2,100,4,4,3,1993,2,5,800
1,4,4,1,1,450,2,2,2,1954,3,1,900
1,5,3,5,1,100,3,2,1,1988,4,5,1800
2,2,1,1,2,550,1,3,2,1972,4,1,1200
2,4,1,3,1,100,2,1,1,1968,1,2,700
2,3,2,2,2,400,2,1,3,1991,5,1,600
2,3,4,2,2,0,3,4,2,1954,1,3,1500
2,4,2,5,2,250,5,2,1,1989,4,4,1300
2,3,1,3,1,450,1,1,3,2016,4,3,700
2,4,4,3,1,300,3,3,2,2015,5,2,1000
2,2,3,2,2,250,4,1,5,1976,1,1,700
2,4,1,5,2,200,1,2,3,1975,3,1,1600
2,2,1,5,1,200,2,3,2,1961,2,4,1300
2,2,1,3,1,50,3,3,5,2015,1,2,700
2,4,3,1,2,350,4,4,3,1961,2,2,1500
2,4,3,3,1,350,1,1,1,2004,1,1,1600
2,1,1,2,2,450,5,3,2,1969,1,1,600
2,1,3,5,1,350,2,1,1,1987,3,4,1200
2,2,2,1,1,200,1,3,1,2004,2,4,1400
2,5,3,3,1,250,3,3,5,1979,3,3,1700
2,4,3,1,2,0,1,3,3,1981,3,3,1100
2,1,2,2,1,300,4,1,1,1951,1,4,700
2,2,4,3,2,550,4,4,3,1964,1,5,1200
2,5,2,1,1,400,2,2,5,1984,5,1,1100
2,5,2,3,1,100,3,1,1,1962,4,5,1200
2,4,4,1,1,250,5,4,3,1963,1,5,1400
2,3,1,4,1,550,4,4,3,2009,3,5,1300
2,5,1,3,2,450,1,4,4,2002,2,5,900
2,2,1,2,2,100,4,2,3,2018,4,5,1800
2,4,1,5,2,350,3,2,1,1963,3,3,1500
2,5,2,1,2,400,4,3,2,1996,3,5,1300
2,4,3,4,2,550,5,1,3,1962,1,2,1300
2,4,3,5,2,450,1,4,5,1974,5,2,900
2,3,2,3,2,300,4,3,3,1988,5,1,1600
2,1,2,1,2,250,1,3,3,1972,1,1,900
2,2,1,1,1,150,2,1,3,2000,2,4,1400
2,3,2,4,2,0,3,2,2,1975,1,5,600
2,2,1,5,2,200,3,2,3,1960,2,5,1200
2,1,3,2,2,250,1,3,1,2012,1,5,1100
2,2,1,2,2,250,5,4,4,1997,5,3,1600
2,1,3,2,1,400,5,4,1,1958,5,4,900
2,1,4,1,1,150,5,1,1,1979,4,1,1200
2,1,1,4,1,0,4,2,3,1957,5,3,800
2,3,1,4,1,400,4,2,1,1988,2,3,1200
2,5,2,4,1,150,2,2,5,2005,4,1,1400
2,5,1,1,2,450,5,3,3,2016,3,4,1400
2,3,4,3,2,600,1,1,3,2002,3,1,1300
2,3,1,5,2,450,5,4,3,1986,2,4,900
2,2,2,3,2,100,1,4,5,1998,2,2,1300
2,2,3,5,2,100,2,4,5,1999,1,1,1500
2,5,1,2,1,450,4,2,1,1958,5,5,600
2,4,4,1,1,350,2,4,1,1969,4,2,1100
2,2,4,1,1,50,4,4,3,1953,1,3,1200
2,2,3,3,1,150,1,1,1,2017,5,2,600
2,5,1,4,2,50,3,1,4,1970,2,2,600
2,5,3,4,1,350,2,3,2,2013,2,2,600
2,2,1,2,1,450,2,3,4,1981,3,2,1300
2,5,2,3,1,200,4,4,4,1967,5,4,1600
2,3,3,1,2,500,3,1,1,1997,4,3,1200
2,1,1,1,2,550,2,2,2,1964,3,1,1700
2,4,3,3,1,300,2,2,2,1996,4,2,1500
2,3,3,4,1,500,1,3,5,1974,5,3,1600
2,2,1,1,1,300,1,1,3,1988,1,3,1400
2,4,2,5,2,150,5,3,2,1989,3,5,1300
2,1,2,5,1,50,2,3,5,1998,5,5,1000
2,2,4,5,2,250,2,2,1,1969,2,2,1800
2,2,2,4,1,150,4,2,2,2011,5,5,1400
2,2,2,5,1,150,2,2,3,1997,2,1,1800
2,5,2,2,1,450,4,3,1,1963,5,2,800
2,5,2,1,2,50,1,3,4,2001,4,2,600
2,1,2,4,1,200,4,1,3,2009,2,3,800
2,5,2,1,1,450,1,1,3,1973,3,1,1100
2,3,4,4,1,350,4,1,5,1959,4,4,1600
2,3,4,4,1,500,2,4,4,1970,1,1,800
2,1,1,5,2,400,1,4,3,1983,4,1,800
2,4,1,1,1,50,4,1,2,2006,1,1,1000
2,4,3,3,2,0,1,4,3,1954,5,3,900
2,3,1,2,1,250,1,1,2,1977,2,3,1100
3,1,2,1,2,200,5,1,4,1978,2,5,700
3,3,2,4,2,550,5,1,4,1967,1,2,800
3,5,3,3,2,600,2,3,2,2017,2,3,1200
3,5,1,1,1,350,1,2,3,2016,4,3,1100
3,1,3,3,1,100,4,4,5,2013,3,2,1500
3,4,2,2,1,500,3,4,4,1982,1,1,900
3,2,4,4,2,250,1,3,2,1993,2,4,1100
3,5,1,3,2,550,4,2,1,1958,1,5,900
3,2,4,3,1,150,2,4,5,1968,4,3,1700
3,5,1,3,1,200,1,3,4,1968,5,3,1400
3,3,3,4,2,250,2,3,3,1994,5,1,1300
3,1,4,2,2,500,5,4,3,1988,4,3,1300
3,4,4,1,2,50,4,1,4,2018,5,1,1800
3,2,1,3,2,50,4,4,3,1958,5,1,1000
3,4,4,5,2,400,3,4,3,1973,5,3,1200
3,1,2,4,2,300,3,2,3,1999,4,5,1700
3,2,3,2,1,450,1,2,3,2016,1,5,1700
3,1,3,5,2,300,5,1,5,1999,2,3,1800
3,5,4,1,2,0,1,4,1,1981,4,2,800
3,1,2,4,2,200,1,1,3,1971,2,3,900
3,3,3,3,1,50,2,2,4,1972,4,4,900
3,1,4,4,1,300,1,4,1,1982,5,2,1000
3,3,1,3,2,450,4,4,5,2002,1,5,1400
3,1,4,3,1,500,1,4,4,1961,4,1,1200
3,3,3,3,1,450,5,1,4,1954,2,2,1400
3,3,2,1,2,350,4,4,2,1986,5,1,1200
3,2,2,1,1,200,5,1,3,2012,3,2,1800
3,1,2,1,2,550,4,3,5,2014,5,3,700
3,4,3,1,1,200,4,3,2,1990,2,1,700
3,5,1,4,2,0,1,1,4,1996,5,3,1700
3,4,2,3,2,550,3,1,5,1982,1,2,1700
3,4,3,5,2,250,4,3,4,1987,2,4,1000
3,5,1,1,2,0,5,3,1,1985,5,3,800
3,4,4,5,1,50,4,2,3,2016,5,4,1200
3,4,2,3,1,250,3,1,1,2016,4,3,1700
3,5,1,1,1,100,2,3,5,1999,2,4,1400
3,3,1,4,2,500,3,3,2,1991,3,1,800
3,3,1,4,2,300,2,3,1,2012,4,1,1400
3,3,2,2,2,550,4,4,1,1988,5,3,900
3,4,3,3,2,150,2,3,4,1962,1,1,700
3,4,3,1,1,300,1,1,1,2001,2,3,1500
3,1,1,5,1,500,1,3,2,1968,5,1,1600
3,4,3,5,1,450,3,3,4,1962,3,1,1500
3,5,1,1,2,150,2,1,1,2010,4,5,1100
3,1,3,1,2,300,3,2,3,1965,2,1,1200
3,3,4,3,1,500,2,1,1,2018,4,5,1000
3,3,1,1,2,200,5,3,1,1988,3,5,700
3,2,1,1,1,250,4,1,5,1994,5,2,1600
3,5,3,5,1,100,2,3,5,2014,1,5,800
3,3,4,3,2,300,1,4,4,2010,4,2,1500
3,3,3,3,2,200,4,1,3,1991,5,1,700
3,2,1,3,2,50,1,1,3,1951,3,3,900
3,2,2,1,2,200,2,4,5,1984,2,2,1600
3,1,2,2,1,300,4,2,2,1999,4,2,1600
3,5,1,3,2,600,4,4,1,2001,3,5,1300
3,4,1,5,2,250,2,1,3,1961,4,3,800
3,1,3,3,1,200,5,2,2,1952,4,2,1100
3,3,4,2,2,350,2,1,1,1956,5,3,800
3,2,3,1,1,500,5,4,4,1952,4,1,1600
3,5,2,1,1,550,5,2,4,1999,4,5,1600
3,3,3,1,2,100,2,4,5,2006,2,5,1500
3,4,3,1,2,0,5,1,1,2005,3,1,1400
3,5,2,3,2,550,4,3,4,1995,5,3,900
3,4,2,1,2,500,3,3,2,1998,1,5,900
3,4,2,4,1,300,3,2,5,1958,2,4,900
3,4,4,3,2,450,2,1,3,1980,5,5,1100
3,2,1,4,2,150,2,3,3,2008,5,3,600
3,5,2,2,1,400,5,4,5,1990,5,3,1200
3,2,4,1,1,350,5,1,2,1976,1,4,600
3,5,4,1,1,150,3,1,2,1984,3,5,1700
3,4,2,4,2,450,5,3,2,2004,2,5,1600
3,4,1,3,1,200,1,1,5,1958,4,3,700
3,5,3,4,1,100,1,4,3,1963,5,1,1200
3,3,2,4,2,100,3,3,3,1997,2,2,800
3,1,1,2,1,150,1,3,1,1976,2,3,1200
4,3,4,3,2,500,2,4,4,1973,2,5,800
4,3,4,4,2,50,5,3,4,2013,4,2,1000
4,4,1,1,2,250,1,1,5,2014,2,2,1100
4,3,1,4,1,50,2,2,3,1972,1,3,1500
4,4,1,1,1,550,4,4,1,1993,4,2,1100
4,4,4,1,1,250,5,2,2,1954,5,2,1300
4,5,2,1,1,300,5,4,1,1953,5,2,1100
4,4,4,4,2,100,3,1,4,1977,2,5,1600
4,3,1,4,2,350,5,1,1,1975,2,1,700
4,2,4,5,2,500,3,3,4,1975,1,3,1000
4,2,4,3,2,400,1,2,3,1975,2,5,1500
4,3,4,2,2,100,5,3,2,1995,5,2,700
4,1,3,4,2,450,4,1,1,1955,3,5,1600
4,3,2,1,1,450,5,2,3,2005,5,2,800
4,2,4,3,2,100,5,2,5,1975,3,1,700
4,3,3,1,2,200,2,4,4,1975,2,5,1100
4,3,3,3,2,400,4,4,4,1963,5,5,1700
4,2,3,3,1,250,2,2,4,2016,1,3,1500
4,5,2,5,1,50,3,2,1,2017,2,2,1000
4,3,2,5,1,200,1,4,4,1953,1,3,900
4,5,2,4,2,250,4,2,1,1971,4,2,1400
4,1,1,5,1,200,5,2,1,1951,2,2,1500
4,2,4,4,1,50,5,1,3,1998,2,1,1000
4,3,2,1,2,50,1,3,5,2016,5,5,800
4,5,3,5,2,550,2,2,3,2013,3,5,700
4,3,4,1,2,300,2,1,2,1996,3,2,700
4,2,2,1,2,200,3,4,4,2007,4,5,1700
4,4,2,1,2,250,1,2,4,1980,2,3,1400
4,2,3,4,2,550,4,4,4,1980,5,3,900
4,5,3,2,1,50,1,4,4,1950,1,1,1700
4,2,4,5,2,100,4,2,4,1982,2,5,600
4,3,2,3,1,250,2,3,2,1963,1,2,1400
4,2,4,5,2,550,3,4,1,1961,2,2,1800
4,5,1,2,2,150,2,1,2,1953,5,1,1700
4,2,2,4,1,450,4,2,4,1991,1,4,1200
4,1,4,1,2,200,3,1,5,2012,1,4,1600
4,3,2,5,2,150,5,4,1,1957,2,4,1600
4,2,1,1,1,500,3,1,3,1999,1,2,1600
4,5,4,5,1,50,2,2,1,1999,1,5,1000
4,1,4,1,1,450,5,1,2,1963,5,4,1400
4,4,2,4,2,600,1,2,2,2015,2,4,800
4,4,3,1,2,600,5,3,5,1973,3,5,800
4,1,4,5,2,350,4,2,2,1986,2,2,800
4,5,2,1,1,300,5,4,4,2012,3,2,800
4,5,3,2,2,200,4,3,3,2011,4,1,1200
4,1,1,1,2,400,1,3,4,2017,3,3,1000
4,1,4,5,2,250,1,4,1,2001,3,3,1600
4,2,2,4,2,100,1,2,2,1975,3,2,1500
4,5,1,3,2,300,4,1,3,1994,5,2,1200
4,2,1,2,2,200,5,2,5,1952,1,3,1500
4,3,1,4,1,50,5,3,3,1965,5,1,1600
4,3,1,5,1,600,2,2,4,1982,5,5,1300
4,3,2,5,2,300,1,2,4,2018,1,4,1600
4,2,1,1,1,150,5,4,1,1952,1,1,1500
4,5,4,1,1,450,2,1,1,1971,4,5,600
4,2,3,2,1,100,4,1,2,2018,3,4,1500
4,4,3,2,2,150,1,3,3,1969,3,1,900
4,3,3,3,2,250,3,4,2,2001,3,5,1300
4,5,1,2,1,50,2,3,2,1978,5,1,800
4,1,1,4,1,250,5,1,5,1996,5,1,1000
4,5,2,2,2,450,1,4,2,1994,4,3,1100
4,1,3,1,2,400,3,1,2,2014,3,4,800
4,5,1,2,2,250,4,4,2,1961,3,2,1800
4,1,1,1,2,0,2,2,1,2001,4,5,1500
4,2,4,3,1,350,2,3,2,1977,1,5,1200
4,1,4,3,1,350,3,2,1,1967,2,3,700
4,3,3,2,2,150,3,1,2,1986,3,3,1100
4,4,1,1,2,250,4,4,2,2015,2,1,600
4,2,2,1,1,600,2,1,4,2010,4,4,1600
4,5,3,2,2,450,2,3,1,1996,3,3,1800
4,1,2,2,2,300,5,4,3,2003,1,2,1400
4,4,3,4,1,100,3,1,5,2009,1,2,800
4,3,4,2,1,400,1,2,5,1969,5,2,600
4,2,2,3,2,200,1,4,5,2006,2,5,1600
4,5,4,1,1,50,4,3,3,2019,3,5,1300
5,3,3,3,2,250,2,1,3,1957,1,2,800
5,3,2,3,1,400,3,4,4,1986,5,4,1800
5,2,4,5,2,50,3,4,4,1950,1,4,1400
5,2,3,3,1,400,3,4,2,1955,1,4,1000
5,1,4,2,1,600,4,4,3,2006,5,4,1400
5,5,2,2,1,100,3,2,2,2012,4,4,1300
5,2,4,3,1,500,4,1,4,2003,4,5,1700
5,5,1,1,1,450,2,1,3,1968,3,5,1300
5,2,2,3,2,400,1,3,3,1952,4,4,1700
5,5,1,3,2,500,5,3,4,2017,4,2,800
5,1,4,2,1,250,3,1,2,1974,5,1,1300
5,4,1,2,1,300,5,3,2,1978,3,5,800
5,4,1,5,1,500,2,2,4,1993,3,5,1200
5,4,2,3,1,450,5,4,4,2014,3,3,600
5,2,1,1,1,550,4,2,4,1983,5,4,1300
5,1,3,3,2,550,3,4,5,1988,5,5,1100
5,5,1,1,1,600,3,1,2,2001,1,5,1400
5,5,1,1,2,150,2,1,3,1986,1,5,1000
5,5,3,1,1,500,1,3,5,2019,4,4,700
5,2,1,3,1,400,2,2,2,1994,2,1,1200
5,2,1,3,2,350,5,3,4,1953,2,1,1700
5,1,4,2,1,250,5,2,4,2017,3,1,800
5,2,1,4,2,500,4,3,4,1975,5,5,1100
5,4,2,2,1,250,2,3,1,1990,2,4,1000
5,1,4,5,2,450,2,1,2,2014,2,2,900
5,2,2,3,2,150,3,2,4,1970,5,2,900
5,2,4,2,1,550,2,3,4,1978,2,3,1400
5,1,3,2,2,50,4,3,2,1962,4,3,1300
5,5,3,3,1,500,4,1,3,1983,3,1,1800
5,2,2,5,1,400,1,2,5,2016,1,4,1100
5,3,2,2,2,150,2,4,4,2007,3,5,1300
5,5,4,3,2,400,1,2,3,1968,3,5,800
5,1,1,4,1,150,4,2,1,1987,3,4,1500
5,5,4,4,1,450,5,1,5,1977,5,5,1700
5,2,3,2,2,200,1,3,5,2007,1,5,800
5,4,1,2,1,550,1,4,4,1996,5,2,1400
5,3,4,3,2,150,5,4,5,2019,2,3,1500
5,1,2,3,2,350,2,3,1,1976,3,5,1400
5,5,2,1,1,350,2,1,4,2017,5,5,900
5,3,3,2,1,200,1,3,4,1967,1,3,1600
5,4,1,4,2,600,2,3,1,1968,5,5,1700
5,4,4,1,1,250,3,1,4,2015,1,4,700
5,2,1,1,1,100,4,1,4,1985,2,3,700
5,3,1,4,1,200,2,4,3,1972,2,5,1300
5,4,1,2,1,500,5,4,3,1996,2,5,1300
5,5,3,3,1,0,2,1,3,2014,5,2,1800
5,3,1,1,2,300,5,1,5,2016,2,2,900
5,5,1,3,2,550,3,4,4,1965,5,5,1700
5,1,1,5,1,300,5,1,4,1998,5,4,900
5,3,3,1,1,50,3,4,3,1985,1,5,1200
5,2,3,1,1,550,1,3,5,2006,4,5,800
5,1,4,1,1,400,5,2,3,1964,5,5,1600
5,5,2,3,2,600,4,2,1,1965,1,5,1300
5,1,3,1,1,600,5,2,1,1999,1,1,1400
5,5,4,5,1,50,3,2,3,1960,1,2,1600
5,1,3,3,1,100,3,3,4,2000,3,4,1200
5,1,3,3,2,150,4,3,5,1987,1,1,1400
5,3,4,4,1,500,1,1,4,2004,1,1,600
5,5,3,5,1,450,4,4,2,2008,2,3,1200
5,5,2,5,2,250,3,3,4,1970,5,5,1600
5,1,2,1,1,250,1,1,1,1989,1,5,1300
5,4,1,3,2,150,2,1,1,1998,3,4,1600
5,4,2,2,2,400,3,3,4,2010,5,4,1500
5,5,4,5,1,400,5,4,3,1990,1,2,900
5,5,1,3,1,550,3,2,3,2016,5,4,600
5,4,2,2,1,100,3,3,3,2012,3,2,1300
5,5,1,1,2,0,1,2,1,1991,3,4,1400
5,2,3,1,1,50,1,2,4,1960,1,2,1000
5,5,2,1,1,550,2,2,3,2011,4,4,1200
5,2,2,2,2,550,4,2,2,1966,4,2,1700
5,5,3,5,2,400,2,3,2,2007,4,1,800
5,5,2,3,1,100,4,4,2,2017,2,5,1700
5,3,3,3,2,550,3,2,2,2017,4,2,1600
5,3,3,2,1,0,3,1,4,1952,1,2,700
5,5,1,2,2,500,1,4,3,1956,3,3,900
6,2,4,2,1,350,3,2,2,1986,1,3,1100
6,3,4,4,2,200,4,1,4,1968,3,5,1700
6,3,3,5,1,200,5,4,5,2006,1,3,800
6,4,4,5,1,50,1,4,5,1958,3,2,900
6,2,2,3,1,500,4,2,4,1988,5,1,800
6,3,3,2,1,550,1,1,3,2014,4,2,1700
6,4,1,3,1,150,4,2,3,2016,1,5,800
6,4,2,4,1,250,5,4,2,1959,3,5,900
6,5,2,3,1,100,2,4,1,1978,2,2,1100
6,4,3,2,2,250,5,2,3,2005,4,3,1500
6,4,4,3,2,600,4,3,5,2012,2,3,600
6,4,3,5,2,500,2,2,2,1985,1,4,1200
6,2,2,2,2,200,1,2,4,1979,3,1,1300
6,5,1,3,2,0,2,3,5,1996,4,4,1400
6,1,2,5,1,300,2,3,5,1968,3,3,1100
6,4,2,3,1,0,3,2,4,2012,1,5,1000
6,4,3,1,2,350,4,1,3,1976,2,2,1100
6,2,3,1,2,300,4,2,4,1973,2,3,1300
6,5,1,5,1,450,4,1,2,1970,4,2,1600
6,3,4,3,2,450,5,4,3,1957,4,2,1200
6,3,2,2,1,250,4,2,5,2004,2,5,700
6,2,4,3,2,450,1,3,3,1989,2,2,1000
6,5,2,1,1,400,3,3,5,1960,3,1,600
6,1,2,4,2,50,4,3,3,2009,4,1,1800
6,3,1,3,1,350,5,3,5,1952,5,3,700
6,4,1,4,1,350,4,3,4,2007,1,3,1000
6,3,3,3,2,500,2,4,1,1998,4,3,700
6,1,4,2,2,500,2,1,5,1959,4,3,1100
6,1,2,3,2,250,5,1,4,1994,5,1,1300
6,5,4,1,1,300,5,3,1,1993,1,4,800
6,2,1,1,2,450,5,3,5,1984,3,3,1100
6,4,4,3,2,150,4,3,3,2001,4,1,600
6,1,4,4,1,150,2,3,4,1976,1,1,700
6,5,1,4,1,50,5,2,2,1998,3,5,800
6,4,1,3,1,200,3,4,4,1990,5,4,1500
6,2,2,4,2,150,1,2,5,1996,1,2,1100
6,2,2,4,2,300,2,1,1,1953,3,5,1700
6,3,1,5,1,250,5,2,5,1999,5,4,700
6,2,3,3,1,550,4,1,5,1969,2,4,700
6,4,4,2,2,250,2,4,5,1997,1,3,700
6,1,3,5,1,50,2,3,4,2008,2,1,1700
6,4,4,2,1,250,1,2,2,1976,5,5,1000
6,3,4,1,1,300,1,4,4,1988,3,2,1000
6,4,1,1,2,50,2,3,3,1955,2,3,900
6,1,4,1,2,250,4,1,4,1993,2,5,1500
6,2,2,4,1,250,5,4,2,2003,3,5,1500
6,3,2,1,2,600,4,3,1,2018,1,1,1000
6,1,1,2,1,550,2,3,3,1973,5,1,1400
6,3,3,4,1,200,4,2,4,1956,4,1,1600
6,1,2,4,2,550,3,2,5,2015,4,4,900
6,2,1,4,1,400,4,1,2,1990,2,1,1700
6,3,4,2,2,0,5,1,1,1985,4,3,1100
6,4,2,2,2,50,1,1,2,1973,3,2,1300
6,2,2,2,2,550,2,1,2,1982,2,2,700
6,2,3,4,1,50,5,3,5,1984,3,4,1300
6,4,2,4,2,550,5,3,2,1961,4,3,1000
6,2,2,5,2,200,1,1,1,2006,2,1,1300
6,1,4,1,2,300,3,4,4,2011,1,5,1500
6,4,1,3,1,550,2,3,2,1980,5,1,1700
6,3,2,5,2,150,1,4,2,1997,2,2,800
6,1,2,1,1,100,5,2,5,1979,5,2,600
6,1,3,2,1,600,4,4,5,1997,1,1,1000
6,2,1,1,2,200,4,1,1,2009,2,5,1400
6,5,3,2,2,350,5,4,5,1992,5,2,900
6,2,1,5,1,400,3,1,1,1980,1,2,1000
6,1,3,2,1,300,1,2,5,1994,5,5,1000
6,4,2,4,1,350,1,2,3,1960,2,2,1500
6,4,2,1,2,150,4,1,2,1954,4,5,1200
6,4,2,1,2,550,3,4,2,2004,3,5,1200
6,5,2,2,1,400,1,3,3,2002,1,3,1600
6,2,2,1,1,550,1,4,2,2001,5,2,900
6,5,2,1,2,300,2,3,4,2001,5,1,1500
6,1,3,2,2,250,2,4,3,2010,5,4,700
6,4,3,5,1,150,3,1,3,1982,5,2,1700
6,3,3,1,1,400,5,3,3,1986,5,3,1700
7,1,1,5,1,450,2,4,4,2018,5,5,1500
7,1,3,4,1,50,5,4,3,1963,1,5,1700
7,2,2,3,1,550,2,4,2,2009,4,1,800
7,5,4,4,1,400,3,1,4,2002,5,1,1000
7,2,3,2,2,250,4,2,1,1979,3,5,1100
7,3,4,3,2,400,3,1,4,2011,2,5,800
7,2,2,2,2,250,1,2,5,2010,5,2,1100
7,3,1,4,2,450,1,3,4,1966,2,5,1300
7,3,1,3,2,50,3,3,5,2016,4,2,900
7,2,2,2,1,550,1,1,4,1961,4,4,1500
7,5,3,3,2,250,2,4,2,1968,4,4,1800
7,4,1,5,2,350,1,1,1,1973,2,4,700
7,4,3,4,1,400,1,1,2,1972,1,2,1300
7,5,4,1,2,250,3,2,4,2015,5,5,900
7,3,4,4,1,50,1,1,3,1997,2,3,1700
7,3,2,1,1,150,4,4,1,1974,4,5,700
7,3,4,1,2,50,1,2,1,1969,1,2,700
7,1,3,3,2,150,1,4,2,1992,2,2,1500
7,5,3,2,1,100,1,3,1,1953,1,2,700
7,2,2,2,1,250,1,1,3,2018,4,4,1400
7,1,4,5,1,500,2,3,4,1987,1,4,1000
7,2,3,4,2,50,4,4,4,1963,1,5,800
7,5,2,2,1,200,4,1,5,1978,5,1,1600
7,2,3,2,1,300,1,3,1,1973,5,2,1400
7,5,1,1,2,50,4,3,1,1951,5,4,1500
7,1,4,3,2,450,4,3,3,1958,4,1,800
7,3,3,1,1,100,4,2,1,1982,3,5,1400
7,3,1,3,2,150,1,3,3,2010,5,3,1700
7,4,2,1,1,200,2,1,2,1990,4,5,600
7,4,4,1,2,100,3,2,4,2019,2,5,1700
7,4,1,2,2,250,2,3,2,1998,2,5,1200
7,2,2,2,2,50,1,1,1,2012,2,5,1500
7,2,4,1,1,250,2,4,5,2019,2,3,700
7,1,2,3,2,550,3,3,5,1990,4,3,1700
7,5,3,3,1,100,3,2,1,1956,2,2,1700
7,1,2,5,1,450,5,1,1,1998,1,2,700
7,5,1,1,2,150,5,2,3,1960,5,3,900
7,3,4,3,2,200,3,3,1,1972,4,3,1100
7,5,4,3,1,350,2,4,5,1969,5,3,1700
7,2,4,1,1,250,2,4,5,2019,2,3,700
7,1,1,4,1,300,2,2,5,1963,1,3,1300
7,2,2,5,2,250,2,2,2,2018,1,3,800
7,2,4,4,2,100,2,2,1,2006,3,1,600
7,1,4,4,1,600,3,2,3,2007,2,4,1400
7,1,2,4,1,450,4,2,1,1977,1,3,900
7,2,4,3,1,0,1,3,3,2006,1,2,800
7,5,4,1,2,550,4,2,5,1960,4,4,900
7,5,2,2,1,350,4,4,1,1977,5,2,1500
7,4,4,3,1,400,4,4,2,1955,1,1,900
7,4,4,4,2,600,1,1,3,1991,2,3,1500
7,2,4,2,2,150,1,2,2,1966,3,2,1200
7,2,1,3,2,600,4,3,2,2001,4,5,1200
7,1,2,3,1,450,2,4,1,1977,1,5,700
7,3,4,4,2,500,1,3,2,2001,3,1,800
7,4,3,3,1,550,5,4,5,1999,5,1,1200
7,4,2,1,1,350,2,4,1,1962,3,1,700
